Date,Open,High,Low,Last,Change,Settle,Volume,Previous Day Open Interest
2018-01-04,1316.9,1329.3,1310.0,1326.8,3.1,1323.9,240.0,57.0
2018-01-05,1324.3,1325.9,1318.4,1323.1,0.6,1324.5,104.0,67.0
2018-01-08,1323.8,1324.8,1318.0,1323.5,1.8,1322.7,705.0,101.0
2018-01-09,1321.0,1322.8,1312.3,1315.5,6.8,1315.9,169.0,419.0
2018-01-10,1315.0,1329.5,1312.4,1320.6,5.7,1321.6,261.0,472.0
2018-01-11,1320.6,1326.5,1319.2,1325.0,3.1,1324.7,253.0,567.0
2018-01-12,1325.1,1342.0,1324.1,1341.2,12.5,1337.2,753.0,701.0
2018-01-16,1339.2,1346.5,1335.0,1340.9,2.1,1339.3,457.0,492.0
2018-01-17,1341.8,1345.2,1329.6,1329.6,2.1,1341.4,283.0,485.0
2018-01-18,1330.4,1334.8,1326.9,1329.2,11.9,1329.5,488.0,553.0
2018-01-19,1329.8,1339.4,1329.6,1334.1,5.8,1335.3,437.0,632.0
2018-01-22,1337.4,1337.6,1331.4,1336.5,1.0,1334.3,603.0,616.0
2018-01-23,1335.2,1343.9,1333.2,1343.5,4.7,1339.0,1173.0,805.0
2018-01-24,1343.0,1363.4,1342.0,1360.4,19.7,1358.7,1718.0,1313.0
2018-01-25,1359.6,1367.5,1343.4,1349.8,6.5,1365.2,1636.0,1654.0
2018-01-26,1348.7,1358.2,1347.6,1351.1,10.8,1354.4,1822.0,1818.0
2018-01-29,1351.6,1353.4,1338.0,1340.9,12.2,1342.2,2591.0,2138.0
2018-01-30,1341.7,1349.5,1334.7,1339.3,5.0,1337.2,1875.0,2197.0
2018-01-31,1337.7,1348.0,1333.0,1345.3,3.2,1340.4,1252.0,2049.0
2018-02-01,1344.7,1351.3,1337.8,1349.6,4.6,1345.0,1293.0,2045.0
2018-02-02,1348.3,1350.1,1327.3,1333.0,10.4,1334.6,2122.0,2075.0
2018-02-05,1332.7,1341.5,1329.2,1340.0,0.8,1333.8,871.0,2110.0
2018-02-06,1339.2,1346.2,1321.1,1324.4,6.9,1326.9,1477.0,2077.0
2018-02-07,1324.8,1332.2,1311.2,1318.3,14.7,1312.2,1568.0,1967.0
2018-02-08,1318.1,1321.6,1307.1,1318.6,4.3,1316.5,1594.0,1956.0
2018-02-09,1319.6,1321.9,1310.9,1316.2,3.2,1313.3,959.0,1997.0
2018-02-12,1316.2,1326.1,1316.1,1322.7,10.7,1324.0,751.0,2091.0
2018-02-13,1323.0,1330.5,1321.6,1329.5,4.0,1328.0,508.0,2071.0
2018-02-14,1330.1,1356.0,1317.5,1351.2,27.6,1355.6,1290.0,2116.0
2018-02-15,1350.5,1357.0,1348.6,1353.7,2.7,1352.9,762.0,2299.0
2018-02-16,1353.7,1361.2,1345.4,1348.7,0.8,1353.7,628.0,2143.0
2018-02-20,1349.6,1350.8,1328.7,1329.9,24.8,1328.9,1087.0,2113.0
2018-02-21,1329.6,1335.9,1322.2,1324.4,0.9,1329.8,1084.0,1861.0
2018-02-22,1324.4,1331.4,1320.4,1330.8,0.6,1330.4,922.0,1496.0
2018-02-23,1330.9,1330.9,1325.8,1328.9,2.5,1327.9,403.0,1337.0
2018-02-26,1327.7,1339.9,1326.6,1332.2,2.4,1330.3,652.0,1258.0
2018-02-27,1334.7,1338.4,1314.4,1319.2,14.2,1318.6,319021.0,353731.0
2018-02-28,1318.9,1323.7,1316.7,1319.4,0.7,1317.9,252232.0,352628.0
2018-03-01,1319.3,1322.3,1303.6,1318.1,12.7,1305.2,396728.0,343146.0
2018-03-02,1318.0,1326.6,1316.2,1323.7,18.2,1323.4,257383.0,322227.0
2018-03-05,1324.9,1328.9,1318.3,1320.9,3.5,1319.9,216190.0,314822.0
2018-03-06,1321.0,1339.9,1320.8,1335.7,15.3,1335.2,270501.0,309292.0
2018-03-07,1339.5,1342.0,1323.0,1326.3,7.6,1327.6,297809.0,312047.0
2018-03-08,1326.2,1329.8,1319.6,1322.5,5.9,1321.7,242443.0,296537.0
2018-03-09,1322.7,1325.9,1313.2,1324.0,2.3,1324.0,336967.0,274090.0
2018-03-12,1324.1,1325.0,1315.3,1323.5,3.2,1320.8,215099.0,260706.0
2018-03-13,1323.3,1328.8,1313.8,1326.8,6.3,1327.1,322870.0,251529.0
2018-03-14,1326.7,1330.5,1321.7,1325.0,1.5,1325.6,247419.0,252852.0
2018-03-15,1324.7,1328.1,1314.9,1316.2,7.8,1317.8,242687.0,255302.0
2018-03-16,1316.8,1321.8,1309.5,1313.9,5.5,1312.3,278034.0,255216.0
2018-03-19,1312.9,1319.6,1307.4,1316.7,5.5,1317.8,284476.0,244083.0
2018-03-20,1316.5,1318.1,1306.6,1310.9,5.9,1311.9,281717.0,235787.0
2018-03-21,1310.6,1336.9,1309.5,1332.5,9.6,1321.5,452159.0,214602.0
2018-03-22,1332.0,1335.0,1324.6,1328.9,5.9,1327.4,350248.0,198405.0
2018-03-23,1329.0,1350.4,1328.9,1347.3,22.5,1349.9,434827.0,185260.0
2018-03-26,1347.0,1356.0,1343.4,1353.4,5.1,1355.0,335748.0,159753.0
2018-03-27,1353.6,1356.8,1339.6,1344.6,13.0,1342.0,285429.0,108630.0
2018-03-28,1347.3,1348.8,1325.0,1326.0,17.8,1326.9,2829.0,1299.0
2018-03-29,1325.8,1329.2,1322.4,1326.2,2.6,1324.3,1298.0,1377.0
2018-04-02,1326.6,1345.5,1326.4,1342.5,19.6,1343.9,892.0,1349.0
2018-04-03,1341.5,1343.2,1329.7,1331.9,9.7,1334.2,700.0,1347.0
2018-04-04,1333.0,1348.7,1332.9,1333.8,2.9,1337.1,1229.0,1321.0
2018-04-05,1333.6,1335.2,1323.0,1326.7,11.6,1325.5,588.0,1156.0
2018-04-06,1327.9,1335.9,1319.8,1333.8,7.6,1333.1,640.0,1143.0
2018-04-09,1335.1,1338.3,1327.6,1336.5,4.0,1337.1,554.0,1095.0
2018-04-10,1336.9,1342.7,1331.3,1340.7,5.8,1342.9,391.0,1066.0
2018-04-11,1339.6,1365.8,1339.6,1353.6,14.0,1356.9,1625.0,1067.0
2018-04-12,1353.0,1353.3,1333.6,1334.5,18.2,1338.7,902.0,1730.0
2018-04-13,1335.3,1353.3,1333.2,1344.9,6.0,1344.7,797.0,1295.0
2018-04-16,1346.5,1350.2,1339.8,1345.3,2.8,1347.5,322.0,1224.0
2018-04-17,1347.5,1348.0,1337.4,1347.0,1.2,1346.3,400.0,1226.0
2018-04-18,1345.1,1355.2,1342.2,1348.3,3.9,1350.2,615.0,1218.0
2018-04-19,1348.8,1354.0,1340.0,1344.7,4.8,1345.4,427.0,1184.0
2018-04-20,1344.6,1344.7,1333.8,1334.9,10.5,1334.9,314.0,1204.0
2018-04-23,1331.1,1333.6,1320.7,1323.1,14.3,1320.6,423.0,1162.0
2018-04-24,1323.2,1330.7,1321.3,1330.3,9.1,1329.7,536.0,1045.0
2018-04-25,1328.6,1329.9,1317.2,1321.3,10.2,1319.5,217.0,892.0
2018-04-26,1320.7,1324.0,1314.2,1314.6,4.9,1314.6,569.0,1226.0
2018-04-27,1318.0,1326.4,1315.8,1324.1,5.5,1323.4,233376.0,360419.0
2018-04-30,1324.0,1325.9,1310.7,1316.1,4.2,1319.2,289073.0,354871.0
2018-05-01,1316.0,1317.4,1302.3,1304.6,12.4,1306.8,268431.0,346862.0
2018-05-02,1304.4,1314.9,1304.3,1305.8,1.2,1305.6,352068.0,345652.0
2018-05-03,1305.5,1319.0,1305.2,1312.8,7.1,1312.7,298263.0,328129.0
2018-05-04,1312.8,1316.9,1308.5,1316.0,2.0,1314.7,300675.0,318357.0
2018-05-07,1316.3,1320.1,1310.6,1314.6,0.6,1314.1,231315.0,314224.0
2018-05-08,1314.1,1318.5,1306.2,1315.0,0.4,1313.7,398605.0,301510.0
2018-05-09,1315.3,1317.8,1304.2,1312.8,0.7,1313.0,372909.0,282885.0
2018-05-10,1312.8,1323.4,1310.6,1321.8,9.3,1322.3,362874.0,273166.0
2018-05-11,1321.8,1326.3,1317.0,1318.4,1.6,1320.7,260250.0,271142.0
2018-05-14,1318.3,1322.4,1312.8,1313.2,2.5,1318.2,236020.0,252680.0
2018-05-15,1313.2,1314.7,1288.2,1290.1,27.9,1290.3,463221.0,246969.0
2018-05-16,1290.1,1296.4,1285.7,1290.1,1.2,1291.5,321494.0,246322.0
2018-05-17,1290.2,1294.0,1284.0,1290.0,2.1,1289.4,290741.0,233007.0
2018-05-18,1290.0,1293.7,1285.1,1291.7,1.9,1291.3,255934.0,227593.0
2018-05-21,1290.3,1292.7,1281.2,1292.0,0.4,1290.9,314452.0,218047.0
2018-05-22,1292.3,1296.0,1287.2,1290.5,1.1,1292.0,286988.0,190288.0
2018-05-23,1290.6,1298.4,1286.7,1293.0,2.4,1289.6,384085.0,174208.0
2018-05-24,1293.3,1306.4,1292.2,1304.1,14.8,1304.4,416011.0,148204.0
2018-05-25,1304.0,1307.2,1299.4,1301.2,0.7,1303.7,286525.0,107386.0
2018-05-30,1303.1,1308.8,1300.0,1305.7,2.4,1306.5,320578.0,315030.0
2018-05-31,1306.0,1311.5,1301.0,1302.7,1.8,1304.7,293919.0,331490.0
2018-06-01,1303.0,1304.8,1293.1,1297.9,5.4,1299.3,308718.0,333403.0
2018-06-04,1296.7,1302.3,1293.8,1295.9,2.0,1297.3,209964.0,328989.0
2018-06-05,1296.4,1304.8,1293.5,1300.5,4.9,1302.2,259167.0,325594.0
2018-06-06,1300.6,1306.1,1297.7,1300.6,0.8,1301.4,239978.0,324863.0
2018-06-07,1300.9,1307.8,1299.0,1301.3,1.6,1303.0,239894.0,319700.0
2018-06-08,1301.3,1304.8,1296.0,1303.5,0.3,1302.7,211753.0,323673.0
2018-06-11,1303.5,1307.0,1297.8,1304.5,0.5,1303.2,206722.0,321530.0
2018-06-12,1304.5,1304.8,1296.3,1299.6,3.8,1299.4,227765.0,320690.0
2018-06-13,1299.6,1305.2,1294.5,1302.9,1.9,1301.3,255120.0,320557.0
2018-06-14,1303.1,1313.0,1301.0,1305.8,7.0,1308.3,333079.0,325079.0
2018-06-15,1305.9,1306.7,1277.9,1282.0,29.8,1278.5,497634.0,334497.0
2018-06-18,1281.1,1284.9,1279.5,1280.6,1.6,1280.1,181354.0,336876.0
2018-06-19,1280.7,1286.8,1272.6,1277.0,1.5,1278.6,291964.0,331239.0
2018-06-20,1277.3,1278.6,1269.6,1270.0,4.1,1274.5,224089.0,329349.0
2018-06-21,1269.7,1272.3,1262.4,1269.0,4.0,1270.5,269061.0,324452.0
2018-06-22,1268.6,1273.1,1268.4,1271.1,0.2,1270.7,177656.0,327673.0
2018-06-25,1272.2,1274.4,1265.5,1267.3,1.8,1268.9,191894.0,329413.0
2018-06-26,1267.3,1269.4,1256.4,1260.8,9.0,1259.9,244463.0,329151.0
2018-06-27,1260.5,1261.9,1252.2,1253.8,3.8,1256.1,250456.0,320866.0
2018-06-28,1258.8,1261.3,1253.0,1254.8,5.2,1256.7,2803.0,14575.0
2018-06-29,1254.8,1262.5,1253.0,1260.5,3.5,1260.2,2962.0,15598.0
2018-07-02,1260.0,1260.6,1246.1,1248.4,13.1,1247.1,9327.0,16017.0
2018-07-03,1249.1,1263.9,1244.3,1259.3,11.9,1259.0,6174.0,17427.0
2018-07-05,1259.1,1267.6,1257.5,1264.3,5.2,1264.2,3785.0,19079.0
2018-07-06,1264.1,1264.5,1259.3,1261.6,2.8,1261.4,2476.0,20144.0
2018-07-09,1261.6,1272.3,1261.5,1264.0,3.9,1265.3,5325.0,21047.0
2018-07-10,1264.3,1266.5,1253.6,1261.7,4.2,1261.1,3917.0,22926.0
2018-07-11,1261.6,1262.5,1247.4,1247.5,11.1,1250.0,6035.0,24105.0
2018-07-12,1248.3,1254.0,1247.1,1252.4,2.0,1252.0,6626.0,23689.0
2018-07-13,1252.8,1253.5,1242.0,1246.4,5.6,1246.4,7790.0,26251.0
2018-07-16,1246.8,1250.6,1243.7,1246.0,1.6,1244.8,3828.0,28774.0
2018-07-17,1245.9,1250.2,1231.3,1232.5,12.5,1232.3,4927.0,31344.0
2018-07-18,1232.7,1233.7,1226.0,1232.6,0.6,1232.9,4632.0,31715.0
2018-07-19,1231.9,1234.2,1215.7,1227.0,4.2,1228.7,20347.0,32489.0
2018-07-20,1228.3,1236.6,1220.4,1236.5,6.8,1235.5,8125.0,34745.0
2018-07-23,1235.7,1239.3,1226.7,1228.8,5.8,1229.7,7594.0,33977.0
2018-07-24,1229.3,1234.0,1222.8,1229.0,0.3,1230.0,10104.0,33946.0
2018-07-25,1228.8,1238.6,1228.0,1236.1,6.4,1236.4,6384.0,35381.0
2018-07-26,1236.1,1239.8,1226.6,1226.8,5.9,1230.5,23642.0,37185.0
2018-07-27,1227.4,1231.5,1221.4,1227.0,2.7,1227.8,15862.0,46173.0
2018-07-30,1226.5,1229.1,1223.1,1225.2,1.4,1226.4,21678.0,49351.0
2018-07-31,1224.9,1232.6,1217.6,1227.4,2.1,1228.5,6013.0,54460.0
2018-08-01,1228.2,1228.7,1219.1,1219.5,6.1,1222.4,5498.0,54247.0
2018-08-02,1219.4,1224.9,1210.3,1211.1,7.5,1214.9,6436.0,55151.0
2018-08-03,1211.8,1223.3,1207.4,1216.7,3.2,1218.1,4928.0,55162.0
2018-08-06,1216.7,1220.7,1209.5,1210.4,5.5,1212.6,3259.0,54946.0
2018-08-07,1211.0,1219.2,1210.8,1213.7,0.7,1213.3,3412.0,55084.0
2018-08-08,1214.1,1218.7,1208.8,1216.7,2.9,1216.2,6125.0,54813.0
2018-08-09,1217.1,1220.5,1213.6,1215.0,1.1,1215.1,2947.0,54801.0
2018-08-10,1215.3,1220.0,1208.5,1214.1,0.9,1214.2,6338.0,54665.0
2018-08-13,1214.2,1216.6,1193.9,1195.8,20.0,1194.2,7946.0,54714.0
2018-08-14,1196.3,1201.1,1194.5,1196.3,1.9,1196.1,3649.0,55453.0
2018-08-15,1196.8,1197.2,1175.6,1177.3,15.6,1180.5,7812.0,56413.0
2018-08-16,1178.1,1184.5,1162.7,1176.4,0.9,1179.6,6299.0,57604.0
2018-08-17,1177.5,1187.6,1174.2,1187.6,0.2,1179.8,4654.0,57474.0
2018-08-20,1185.5,1193.2,1185.3,1192.8,10.4,1190.2,4001.0,57733.0
2018-08-21,1193.0,1199.8,1190.0,1198.5,5.3,1195.5,3493.0,57400.0
2018-08-22,1198.7,1203.7,1194.8,1197.6,3.2,1198.7,6816.0,56913.0
2018-08-23,1198.0,1198.7,1185.6,1187.2,9.4,1189.3,4927.0,57643.0
2018-08-24,1187.1,1210.4,1184.9,1207.5,19.3,1208.6,7821.0,55622.0
2018-08-27,1209.2,1214.0,1204.5,1212.9,2.6,1211.2,3236.0,56027.0
2018-08-28,1212.8,1215.7,1201.0,1202.2,1.7,1209.5,19346.0,55733.0
2018-08-29,1202.2,1208.8,1202.2,1208.0,3.0,1206.5,10648.0,56267.0
2018-08-30,1212.6,1214.0,1202.1,1205.8,6.5,1205.0,276864.0,357638.0
2018-08-31,1206.3,1214.9,1204.1,1206.9,1.7,1206.7,259718.0,358770.0
2018-09-04,1206.3,1209.7,1195.1,1197.1,7.6,1199.1,403144.0,354157.0
2018-09-05,1197.2,1204.2,1196.4,1202.3,2.2,1201.3,204050.0,362530.0
2018-09-06,1202.5,1212.7,1200.5,1205.3,3.0,1204.3,279273.0,358994.0
2018-09-07,1205.6,1209.0,1198.7,1201.8,3.9,1200.4,272743.0,360219.0
2018-09-10,1200.7,1203.8,1196.2,1201.0,0.6,1199.8,207437.0,358305.0
2018-09-11,1200.4,1204.8,1192.7,1203.7,2.4,1202.2,253957.0,362045.0
2018-09-12,1203.5,1213.9,1197.6,1211.6,8.7,1210.9,292869.0,361629.0
2018-09-13,1212.4,1218.0,1205.0,1206.4,2.7,1208.2,296279.0,362874.0
2018-09-14,1206.6,1213.8,1197.7,1198.3,7.1,1201.1,276308.0,368345.0
