,YStock,XStock,PValue,Beta,STD_ERR_Ratio,Alpha,Close_STD_Error,Alpha:YPrice
26,BANKBARODA,PNB,0.0,0.43,0.28,97.19,-2.75,104.22520107238606
51,INDUSINDBK,KOTAKBANK,0.0,0.91,0.84,743.48,-2.5,46.2391939797251
