Time,Open,High,Low,Last,Change,Volume
05/02/18,227,228.8,225.25,226.31,-0.82999999999998,6706100
05/01/18,224.57,227.25,222.2,227.14,2.24,6344700
04/30/18,226.99,229,224.12,224.9,-1.43,8196000
04/27/18,229.5,230.3,224.62,226.33,1.11,10021200
04/26/18,223.2,225.55,220.53,225.22,8.56,9395500
04/25/18,220,221.575,210.3,216.66,-4.54,14712300
04/24/18,224.92,228.8,218.56,221.2,-2.68,10364800
04/23/18,229.43,231.5,222.83,223.88,-4.83,10687700
04/20/18,228.69,232.1,227.45,228.71,-0.32999999999998,9654900
04/19/18,231.75,233.1,226.8,229.04,-7.33,11799900
04/18/18,235.5,239.25,232.77,236.37,-1.17,9784000
04/17/18,233.6,238.4,231.35,237.54,6.05,11180600
04/16/18,231.77,232.84,227.68,231.49,-0.0099999999999909,8769700
04/13/18,237.17,237.51,229.55,231.5,-3.1,12575800
04/12/18,230,235.32,228.215,234.6,8.36,14847900
04/11/18,227.31,228.98,224.92,226.24,-1.67,11506000
04/10/18,224.72,229,222.41,227.91,12.5,19118800
04/09/18,216.8,221.97,214.6,215.41,1.16,12488100
04/06/18,217.23,221.6,213.07,214.25,-7.13,16574700
04/05/18,228.6,229.13,218.49,221.38,-4.86,17530900
04/04/18,215.01,226.66,214,226.24,0.89000000000001,19729100
04/03/18,227.8,230.35,221.35,225.35,4.3,16685700
04/02/18,228.74,234.65,217.5,221.05,-10.54,23052300
03/29/18,224.105,235.5,220.7,231.59,10.24,22915600
03/28/18,224.13,229.39,217,221.35,-4.17,23647600
03/27/18,247.75,250,219.845,225.52,-18.96,35225000
03/26/18,238,244.53,235.9,244.48,11.51,15285600
03/23/18,242.4,242.67,232.52,232.97,-8.88,18390400
03/22/18,246,247.88,240.34,241.85,-6.71,13779900
03/21/18,249.32,252,247.33,248.56,-1.02,10967200
03/20/18,241.12,251.15,241.12,249.58,8.58,13867400
03/19/18,248.18,249.35,237,241,-9.48,17844300
03/16/18,250,251.25,248.48,250.48,1.14,9986400
03/15/18,249.29,252.62,247.64,249.34,0.59999999999999,10048800
03/14/18,249.45,250.55,246.22,248.74,1.03,12637300
03/13/18,251.49,254.5,246.04,247.71,-2.05,15494300
03/12/18,247,253,246.67,249.76,4.43,15126500
03/09/18,243.1,245.85,242.45,245.33,4.15,12638100
03/08/18,242.95,242.95,239.39,241.18,-0.66,10297700
03/07/18,238,243.95,237.95,241.84,-0.31999999999999,14530200
03/06/18,239.1,242.94,237.36,242.16,6.51,15920200
03/05/18,234.51,237.25,229.52,235.65,-0.88999999999999,15519400
03/02/18,227.86,236.8,221.85,236.54,4.33,22835600
03/01/18,241.91,244.09,228.125,232.21,-9.79,26002900
02/28/18,246.5,248.1,241.53,242,-4.06,13077800
02/27/18,245.5,248.91,245.13,246.06,-0.52000000000001,11385800
02/26/18,247.8,247.98,244.06,246.58,0.65000000000001,11732800
02/23/18,244.57,245.93,242.52,245.93,3.78,10382500
02/22/18,242.73,245.63,239.5,242.15,0.64000000000001,13359100
02/21/18,251.69,251.97,241.36,241.51,-7.57,22307300
02/20/18,244.75,251.87,244.6,249.08,5.24,17155900
02/16/18,245.4,250,243.47,243.84,-2.66,15941400
02/15/18,244.79,248.37,241.52,246.5,5.08,17472500
02/14/18,231,242.59,230.55,241.42,8.79,18624700
02/13/18,226.56,234.5,225.25,232.63,4.6,15638100
02/12/18,235.35,235.48,225.03,228.03,-4.05,27329300
02/09/18,238.25,238.89,217.52,232.08,14.56,41865000
02/08/18,233.88,235.22,217.51,217.52,-11.28,28599900
02/07/18,229.58,234.97,226.7,228.8,3.22,20073300
02/06/18,204.4,225.7,204,225.58,11.88,27870000
02/05/18,227,233.23,205,213.7,-19.82,29130100
02/02/18,237,237.97,231.17,233.52,-6.98,17961500
02/01/18,238.52,246.9,238.06,240.5,-5.3,12980500
01/31/18,245.77,249.27,244.45,245.8,3.08,11964400
01/30/18,241.11,246.42,238.41,242.72,-4.13,14270800
01/29/18,242.74,248.11,240.61,246.85,3.52,11377800
01/26/18,238.12,243.34,237.6,243.33,6.98,12908800
01/25/18,238,239.75,235.75,236.35,0.54999999999998,10247000
01/24/18,239.04,240.49,233.55,235.8,-3.11,14499300
01/23/18,235.85,239.83,235.1,238.91,5.22,11880700
01/22/18,230.43,233.76,228.1,233.69,3.58,13773500
01/19/18,228.09,231.09,227,230.11,5.67,15234400
01/18/18,223.94,226.64,222.68,224.44,-0.28,10215800
01/17/18,220.7,225.12,216.9,224.72,4.61,13460200
01/16/18,224.05,227.51,216.69,220.11,-2.87,17558600
01/12/18,223.6,224.99,221.34,222.98,-1.1,8997900
01/11/18,225,226.27,223.21,224.08,0.40000000000001,10150700
01/10/18,218.2,223.82,216,223.68,1.74,14566600
01/09/18,222.22,223.82,218.64,221.94,-0.060000000000002,12424900
01/08/18,220.4,225,218.58,222,6.6,22030400
01/05/18,214.19,216.91,211.08,215.4,1.81,14503100
01/04/18,215.76,218.05,212.69,213.59,1.12,14581700
01/03/18,204.1,213.7,203.75,212.47,13.12,22867500
01/02/18,195.78,199.5,194.5,199.35,5.85,8890400
12/29/17,198.46,198.46,193.5,193.5,-3.9,6999100
12/28/17,198.13,199.38,197.15,197.4,0.23000000000002,6006200
12/27/17,196.9,199.97,196.31,197.17,-0.27000000000001,8237200
12/26/17,193.03,197.75,191.82,197.44,2.17,8877000
12/22/17,194.4,195.65,191.25,195.27,-0.61999999999998,11656800
12/21/17,196.94,197.95,195.55,195.89,-0.91000000000003,7522600
12/20/17,197.7,198.07,194.55,196.8,0.69,7220400
12/19/17,197.52,197.73,194.96,196.11,-1.79,9327400
12/18/17,193.2,198.02,192,197.9,6.34,11942500
12/15/17,188.25,192.38,185.62,191.56,5.09,16750800
12/14/17,185.92,189.34,184.6,186.47,0.28999999999999,10954000
12/13/17,192.5,192.55,185.88,186.18,-4.66,13856900
12/12/17,192.9,193.84,189.89,190.84,-3.82,11375400
12/11/17,192.06,194.78,191.42,194.66,3.17,9318700
12/08/17,194.01,194.78,191.15,191.49,-0.5,11671800
12/07/17,191.96,193.6,190.12,191.99,2.73,13564900
12/06/17,185.7,190.14,184.84,189.26,1.52,11675700
12/05/17,182.4,192.7,180.58,187.74,1.08,24537100
12/04/17,200.05,200.3,184.5,186.66,-11.02,31021100
12/01/17,199.31,200.13,192.47,197.68,-3.03,20288700
11/30/17,199.2,202.68,196.65,200.71,4.29,20594200
11/29/17,210.01,210.12,191.23,196.42,-14.29,34919700
11/28/17,214.35,214.73,208.24,210.71,-3.43,12818800
11/27/17,217.31,217.36,214.01,214.14,-2.82,10572300
11/24/17,215.59,217,214.6,216.96,2.03,4518800
11/22/17,217,217,213.61,214.93,-1.12,8915900
11/21/17,215.69,216.52,214.4,216.05,1.97,9979300
11/20/17,211.99,214.57,210.5,214.08,2.72,9902500
11/17/17,213.92,215.35,210.75,211.36,-0.25,12891500
11/16/17,212.98,214.2,211.25,211.61,1.63,11044100
11/15/17,211.95,212,207.8,209.98,-4.2,12548700
11/14/17,213,214.8,211.23,214.18,1.55,13232300
11/13/17,216.14,217.17,212.01,212.63,-3.51,14559400
11/10/17,213.08,218.67,211.63,216.14,10.82,31331300
11/09/17,205.27,206.33,200.37,205.32,-3.84,24464000
11/08/17,211.85,212,207.24,209.16,-2.87,13074700
11/07/17,210.55,212.9,210.06,212.03,2.4,10692500
11/06/17,207.2,209.98,206.7,209.63,0.94,9748600
11/03/17,207.2,208.69,205.34,208.69,2.75,8841000
11/02/17,206,207.81,203.65,205.94,-1.26,8557700
11/01/17,209.35,209.97,204.6,207.2,0.38999999999999,12564400
10/31/17,205.13,207.89,204.9,206.81,2.97,10297700
10/30/17,201.86,206.09,201.22,203.84,1.98,12601400
10/27/17,197.8,201.87,196.75,201.86,6.17,14304800
10/26/17,194.78,196.16,193.81,195.69,2.03,8068500
10/25/17,197.08,199.22,191.17,193.66,-5.02,20704000
10/24/17,196.99,198.75,195.94,198.68,2.06,10181100
10/23/17,197.78,198.85,195.8,196.62,-0.28,10717300
10/20/17,198.49,199.59,196.54,196.9,-0.90000000000001,11290400
10/19/17,194.44,198,192.45,197.8,0.22,14269200
10/18/17,198.11,198.14,193.32,197.58,-0.16999999999999,14182900
10/17/17,197.09,198.9,196.35,197.75,-0.18000000000001,11964800
10/16/17,195.8,198.05,193.24,197.93,3.34,14415900
10/13/17,193.55,195,191.65,194.59,3.56,15718200
10/12/17,191.08,193.09,189.93,191.03,0.090000000000003,13207300
10/11/17,189.6,191,187.74,190.94,2.01,13237700
10/10/17,191.43,192.95,187.26,188.93,3.54,24371900
10/09/17,182.79,186.73,182.03,185.39,4.09,14087200
10/06/17,179.65,181.84,179,181.3,0.53,7969900
10/05/17,181.86,182,179.56,180.77,-0.099999999999994,10934100
10/04/17,179.62,181.77,178.14,180.87,1.5,10696200
10/03/17,179.25,180.58,177.58,179.37,0.37,9758200
10/02/17,180.8,181.98,177,179,0.22999999999999,12586900
09/29/17,179.08,179.73,177.25,178.77,3.09,15477200
09/28/17,176.02,176.18,173.76,175.68,-0.049999999999983,10881000
09/27/17,175.62,176.27,172.75,175.73,3.77,17842900
09/26/17,176.45,178.68,170.35,171.96,0.96000000000001,28140500
09/25/17,177.75,177.8,170.16,171,-8,21864400
09/22/17,180.3,182.31,178.6,179,-1.76,12280700
09/21/17,181.64,182.7,177.61,180.76,-5.08,26889900
09/20/17,187.5,189.42,184.21,185.84,-1.51,18122900
09/19/17,185.51,189.85,184.615,187.35,-0.20000000000002,21856900
09/18/17,185.14,191.2,184.86,187.55,7.44,42111500
09/15/17,172.86,180.11,172.65,180.11,10.71,34119700
09/14/17,168.79,172.56,167.8,169.4,-0.97,12842800
09/13/17,168.59,171.54,167.28,170.37,0.75999999999999,14523900
09/12/17,170,170,166.97,169.61,0.61000000000001,10287200
09/11/17,165.54,169.43,165.32,169,5.31,14186000
09/08/17,166.11,166.71,162.71,163.69,-2.89,12471400
09/07/17,166.49,167.89,164.95,166.58,0.77000000000001,8821700
09/06/17,167.24,167.8,164.4,165.81,-0.099999999999994,9941700
09/05/17,168.38,168.58,163.56,165.91,-4.55,17417300
09/01/17,169.95,171.9,169.6,170.46,1.02,11135700
08/31/17,166.5,169.6,166.2,169.44,3.76,15317100
08/30/17,165.5,166.13,164.27,165.68,0.98000000000002,9610000
08/29/17,162.59,165.58,162.26,164.7,-0.27000000000001,8095400
08/28/17,164.58,165.1,162.33,164.97,1.16,9737300
08/25/17,166.17,166.58,163.55,163.81,-1.38,8930000
08/24/17,167.1,167.28,164.12,165.19,-0.61000000000001,11742500
08/23/17,161.2,166.25,160.85,165.8,3.25,14487900
08/22/17,160.49,162.79,159.71,162.55,3.4,11261400
08/21/17,162.49,162.95,157.37,159.15,-2.35,15591700
08/18/17,163.67,164.36,159.64,161.5,0.030000000000001,15030100
08/17/17,164.81,165.5,161.38,161.47,-3.68,13136000
08/16/17,167.59,168.54,163.84,165.15,-1.83,14915700
08/15/17,168.61,169.67,165.59,166.98,-1.42,19113200
08/14/17,159.67,168.55,159.2,168.4,12.44,31975500
08/11/17,157.14,159,152.91,155.96,-8.78,37429800
08/10/17,172.16,172.66,164.33,164.74,-7.37,33202200
08/09/17,168.43,172.21,167.67,172.11,1.81,13269600
08/08/17,173.89,174.56,168.71,170.3,-2.05,18883300
08/07/17,168.39,172.37,168,172.35,5.14,17935200
08/04/17,167.4,170.07,166.48,167.21,0.73000000000002,14727300
08/03/17,164.37,166.63,163.68,166.48,2.09,11060500
08/02/17,165.75,165.91,161.27,164.39,-0.10000000000002,11961000
08/01/17,162.13,164.56,161,164.49,1.98,10784500
07/31/17,164.94,166.4,160.62,162.51,-1.88,13991800
07/28/17,160.29,165.38,159.28,164.39,2.65,12833700
07/27/17,168.27,168.74,157.56,161.74,-5.52,19571300
07/26/17,167.68,169.93,165.85,167.26,1.91,16010100
07/25/17,165.22,165.93,163.58,165.35,-0.80000000000001,12413800
07/24/17,168.39,168.78,165.72,166.15,-1.95,16313000
07/21/17,166.67,169.3,166.09,168.1,0.59999999999999,16208200
07/20/17,165.93,167.51,163.91,167.5,2.4,17489800
07/19/17,166.33,167.4,164.61,165.1,-0.86000000000001,17176100
07/18/17,161.78,166.55,161.3,165.96,1.71,19415900
07/17/17,166.33,167.5,161.75,164.25,-0.69999999999999,23269700
07/14/17,161.29,165.01,161.01,164.95,4.32,23548700
07/13/17,163,166.3,158.75,160.63,-1.88,34228300
07/12/17,158.3,163,156.56,162.51,6.63,28630200
07/11/17,153.85,156.19,152.15,155.88,2.18,18948800
07/10/17,149.74,154,148.68,153.7,6.94,23962200
07/07/17,145.78,147.5,144.85,146.76,3.28,16374300
07/06/17,141.87,145.38,139.76,143.48,0.42999999999998,18657100
07/05/17,141.9,144.22,141.13,143.05,3.72,20504700
07/03/17,145.05,145.65,138.58,139.33,-5.23,17726800
06/30/17,147.38,147.93,143.5,144.56,-2.12,18276500
06/29/17,150.6,150.72,144.08,146.68,-5.07,26610600
06/28/17,149.32,151.94,145.75,151.75,5.17,24873600
06/27/17,151.44,151.79,146.35,146.58,-5.57,24987300
06/26/17,155.16,156.6,148.33,152.15,-1.68,26598900
06/23/17,158.68,159.32,153.22,153.83,-4.54,27214700
06/22/17,159.8,160.34,157.4,158.37,-1.1,11728300
06/21/17,158.21,159.62,155.7,159.47,2.38,17066200
06/20/17,159.03,161.74,156.92,157.09,-0.22999999999999,27386000
06/19/17,153.41,157.53,153.26,157.32,5.7,19454400
06/16/17,152.76,154.7,150.24,151.62,-0.75,23123900
06/15/17,146.96,153.6,146.5,152.37,0.65000000000001,24095600
06/14/17,151.52,154.06,148.5,151.72,0.31999999999999,29616000
06/13/17,154.4,154.77,145.65,151.4,1.43,41812500
06/12/17,145.88,151.7,142.11,149.97,0.37,42438200
06/09/17,164.74,168.5,142.75,149.6,-10.34,92323104
06/08/17,153.46,160,151.79,159.94,10.82,29043600
06/07/17,148.33,149.88,147.7,149.12,1.78,15315200
06/06/17,147.82,149.69,146.8,147.34,-0.66999999999999,18968100
06/05/17,142.98,148.53,142.51,148.01,4.37,20434400
06/02/17,144.24,145.3,143.4,143.64,-0.72000000000003,12186400
06/01/17,144.99,145.03,142.52,144.36,0.010000000000019,12583400
05/31/17,146.69,147,142.05,144.35,-0.52000000000001,22182800
05/30/17,143.7,146.29,143.05,144.87,3.03,24741200
05/26/17,137.93,145.28,137.11,141.84,3.58,19478400
05/25/17,140,140.03,136.44,138.26,-0.31,15205700
05/24/17,140.96,141.07,138.08,138.57,1.54,20434400
05/23/17,139.7,139.79,135.71,137.03,-1.87,17031200
05/22/17,137.77,139.48,137.33,138.9,2.9,20915200
05/19/17,137.02,138.22,135.22,136,2.93,25459200
05/18/17,129.5,133.43,127.05,133.07,5.35,28900700
05/17/17,134.1,134.86,127.55,127.72,-9.09,31784100
05/16/17,136.38,137.44,133.36,136.81,2.5,28017400
05/15/17,129.82,134.41,129.38,134.31,6.42,27188500
05/12/17,126.63,129.6,125.78,127.89,1.39,24065400
05/11/17,120.05,130.43,119.91,126.5,5.21,48494800
05/10/17,114.29,121.82,114.02,121.29,18.35,53227400
05/09/17,103,104.93,102.66,102.94,0.17,21191700
05/08/17,104.34,104.4,102.31,102.77,-1.09,9130900
05/05/17,103.38,104.15,102.75,103.86,0.010000000000005,5710700
05/04/17,104.5,104.95,103.53,103.85,-0.40000000000001,5244600
05/03/17,103.2,104.64,102.6,104.25,0.77,8422600
05/02/17,105.55,105.6,102.56,103.48,-3.16,15749300
05/01/17,104.74,106.85,104.45,106.64,2.34,7693300
04/28/17,105.36,105.64,104.07,104.3,-1.34,8706100
04/27/17,104.32,105.98,103.59,105.64,1.62,7992400
04/26/17,105.29,105.39,103.94,104.02,-0.72,8175100
04/25/17,103.54,105.33,102.67,104.74,1.79,9710900
04/24/17,102.96,103.48,102.11,102.95,1.27,9295400
04/21/17,100.84,101.79,100.36,101.68,0.42,8547300
04/20/17,100.27,101.45,99.41,101.26,1.58,10100300
04/19/17,100,100.98,99.41,99.68,0.39,9520600
04/18/17,98.65,99.54,97.6,99.29,0.060000000000002,9252900
04/17/17,96.01,99.24,95.8,99.23,3.74,12432300
04/13/17,96.33,97.21,95.49,95.49,-1.82,12672300
04/12/17,98.12,98.7,97.1,97.31,-0.81,10352200
04/11/17,96.55,98.9,96.35,98.12,0.35000000000001,15453700
04/10/17,100.36,100.63,97.6,97.77,-2.56,18908200
04/07/17,101.02,101.73,99.72,100.33,-0.43000000000001,10719600
04/06/17,100.24,101.25,98.41,100.76,0.73,15878000
04/05/17,100.01,102.37,99.5,100.03,-0.75,18676200
04/04/17,103.4,104.42,100.34,100.78,-7.6,31782000
04/03/17,108.95,109.65,107.42,108.38,-0.55000000000001,11130800
03/31/17,109.01,109.89,108.4,108.93,-0.47,11020100
03/30/17,107.63,110,107.4,109.4,2.06,13138300
03/29/17,107.99,108.49,107.25,107.34,-0.34999999999999,8749700
03/28/17,108.3,108.89,107.27,107.69,-0.56,10811100
03/27/17,105.58,108.4,103.57,108.25,0.78,12666100
03/24/17,108.97,109.29,106.42,107.47,0.38,10987500
03/23/17,107.75,108.56,106.7,107.09,-0.97999999999999,13348500
03/22/17,105.46,108.26,105.3,108.07,2.16,15419100
03/21/17,108.75,109.96,105.58,105.91,-3.54,22837100
03/20/17,106.78,109.61,106.13,109.45,3.38,18714100
03/17/17,104.52,106.12,103.81,106.07,2.26,27992100
03/16/17,102.98,103.83,102.41,103.81,1.26,13077400
03/15/17,102.25,102.99,100.32,102.55,0.77,15375800
03/14/17,102.37,102.75,100.47,101.78,-0.069999999999993,13050400
03/13/17,99.54,102.25,99.51,101.85,2.73,19353400
03/10/17,99.61,100.09,98.38,99.12,0.58,12493500
03/09/17,97.91,99.45,97.4,98.54,-0.019999999999996,11951400
03/08/17,100.7,101.3,98.47,98.56,-0.17999999999999,15967800
03/07/17,97.67,99.53,97.15,98.74,1.07,15085000
03/06/17,96.96,98.1,95.17,97.67,-0.76000000000001,22089100
03/03/17,98.57,98.77,96.22,98.43,-0.56999999999999,21636400
03/02/17,102.27,102.84,98.89,99,-3.79,18858200
03/01/17,103.79,104.37,101.11,102.79,1.31,12620100
02/28/17,104.8,105.2,100.78,101.48,-2.93,15633900
02/27/17,102.2,105.02,101.56,104.41,2.95,17885000
02/24/17,97.07,102,95.7,101.46,0.97,25747500
02/23/17,105.5,106.39,99.68,100.49,-10.27,39822200
02/22/17,111.42,111.8,109.99,110.76,-0.30999999999999,10844200
02/21/17,108.23,111.23,108.22,111.07,3.84,13798700
02/17/17,106.7,107.41,104.79,107.23,-0.019999999999996,14093400
02/16/17,109.39,109.44,105.66,107.25,-1.75,16179300
02/15/17,108.9,109.8,107.76,109,0.22,9325500
02/14/17,107.99,110.15,106.29,108.78,0.40000000000001,21265700
02/13/17,113.39,113.98,108.2,108.38,-5.24,29518000
02/10/17,119.93,120.7,112.6,113.62,-2.76,41277300
02/09/17,118.86,119.06,115.6,116.38,-2.23,21064100
02/08/17,118.4,119.31,116.38,118.61,-0.52,11239400
02/07/17,118.7,120.92,117.9,119.13,1.82,18655500
02/06/17,114,117.33,114,117.31,2.93,12669200
02/03/17,115.45,115.9,113.9,114.38,-1.01,9318600
02/02/17,113.3,115.74,112.06,115.39,1.44,12081000
02/01/17,110.58,114.12,109.86,113.95,4.77,14750000
01/31/17,108.95,110.05,108.2,109.18,-0.83999999999999,9068800
01/30/17,110.92,111.01,107.91,110.02,-1.75,12400000
01/27/17,109.93,111.89,108.85,111.77,2.12,11799900
01/26/17,107.9,109.95,106.7,109.65,1.86,11469900
01/25/17,109.05,109.3,106.33,107.79,0.46000000000001,13084400
01/24/17,105.5,107.58,104.9,107.33,2.24,10701200
01/23/17,103.8,105.9,103.7,105.09,1.08,9247600
01/20/17,106.08,106.8,103.12,104.01,-1.15,12300500
01/19/17,103.07,106.46,102.98,105.16,2.21,16121700
01/18/17,100.24,103.23,99.11,102.95,1.84,16360600
01/17/17,103,103.2,100.57,101.11,-2.32,14515200
01/13/17,103.6,105,103.06,103.43,-0.0099999999999909,11445500
01/12/17,104.23,104.7,101.62,103.44,-1.72,15640400
01/11/17,106,106.2,104.15,105.16,-1.31,13141500
01/10/17,107.81,109.19,105.63,106.47,-0.81,22022900
01/09/17,103.5,108,103.5,107.28,4.18,22906200
01/06/17,102.85,104.25,101.2,103.1,1.36,20571400
01/05/17,104.53,105.82,101.05,101.74,-2.65,24607300
01/04/17,103.4,105.5,101.53,104.39,2.38,29980500
01/03/17,104.4,106.37,99.38,102.01,-4.73,37549800
12/30/16,111.35,111.92,106.3,106.74,-4.69,30323200
12/29/16,104.9,111.49,102.8,111.43,2.18,54384100
12/28/16,119.6,119.93,108.69,109.25,-8.07,57394100
12/27/16,112.06,117.36,111.22,117.32,7.54,29856800
12/23/16,106.38,109.83,106.27,109.78,2.67,16192300
12/22/16,106.82,108.87,106.53,107.11,1.28,17965200
12/21/16,105.64,105.95,103.71,105.83,0.66,14403300
12/20/16,104.58,106.13,104.12,105.17,3.54,21201300
12/19/16,99.7,102.45,99,101.63,1.22,18616400
12/16/16,99.83,100.7,97.73,100.41,1.7,27238100
12/15/16,96.9,99.94,96.6,98.71,2.26,18663600
12/14/16,92.54,97.11,91.57,96.45,5.28,24599500
12/13/16,90.09,92.29,90.05,91.17,1.58,9694800
12/12/16,89.85,89.95,87.54,89.59,-2.23,15033300
12/09/16,94.2,94.27,90.71,91.82,-1.66,9557700
12/08/16,95.19,96.62,93.05,93.48,-1.59,9538600
12/07/16,92.84,95.3,92.1,95.07,1.68,12020000
12/06/16,92.21,93.73,91.57,93.39,1.51,12469800
12/05/16,89.99,92.61,89,91.88,3.43,15057100
12/02/16,86.25,88.8,85.12,88.45,0.81,11957300
12/01/16,92.1,92.17,84.77,87.64,-4.56,25888000
11/30/16,93.6,94.16,92.1,92.2,-1.05,11012500
11/29/16,94,94.44,92.53,93.25,-0.86,11114100
11/28/16,93.87,94.74,93.6,94.11,-0.049999999999997,6968300
11/25/16,94.42,95.1,93.41,94.16,0.19,4889000
11/23/16,93.72,95.25,92.77,93.97,0.31999999999999,11080800
11/22/16,93.3,93.74,92.38,93.65,0.67,8259200
11/21/16,94.09,94.35,92.4,92.98,-0.38,10910800
11/18/16,92.39,94.33,91.8,93.36,0.97,14401400
