Time,Open,High,Low,Last,Change,Volume
05/09/18,97.19,97.52,95.94,96.16,-0.63000000000001,6201400
05/08/18,97.91,97.99,96.43,96.79,-1.44,5333600
05/07/18,98.98,99.31,98.07,98.23,-0.75999999999999,3475400
05/04/18,97.55,99.77,97.5,98.99,1.39,5936900
05/03/18,97.48,98.09,96.7,97.6,0.36999999999999,6668100
05/02/18,99.16,99.36,97.03,97.23,-1.9,5927600
05/01/18,100.36,100.93,98.57,99.13,-1.81,4543800
04/30/18,101.85,102.385,100.58,100.94,-0.77,5479800
04/27/18,102.22,102.99,101.65,101.71,-1.55,4765800
04/26/18,102.25,104.08,101.15,103.26,2.11,5978800
04/25/18,101.21,102.36,100.85,101.15,-0.28999999999999,4828300
04/24/18,102.62,102.85,100.97,101.44,-1.14,5695400
04/23/18,102.55,102.8,101.84,102.58,0.099999999999994,6670500
04/20/18,105.45,105.6,102.27,102.48,-3.09,8649900
04/19/18,106.71,106.94,105.08,105.57,-1.41,6320100
04/18/18,108.97,109.36,106.46,106.98,-1.89,6525500
04/17/18,108.69,109.08,107.98,108.87,-1.05,5021900
04/16/18,109.75,110.64,109.52,109.92,0.66,2769700
04/13/18,108.85,109.46,108.52,109.26,0.95,2828200
04/12/18,108.96,109.51,108.27,108.31,-0.37,2691600
04/11/18,108.57,109.47,108.42,108.68,-0.72,4000200
04/10/18,109.74,110.2,108.92,109.4,0.02000000000001,2827200
04/09/18,109.54,110.45,108.78,109.38,0.079999999999998,2619900
04/06/18,110.06,110.98,108.77,109.3,-1.27,3579100
04/05/18,110.43,111.18,109.75,110.57,0.38999999999999,3275700
04/04/18,107.78,110.73,107.24,110.18,1.99,4694200
04/03/18,107.39,108.53,106.59,108.19,1.14,4698900
04/02/18,108.62,109.22,106.44,107.05,-2.1,4325400
03/29/18,110.12,110.66,108.97,109.15,-0.030000000000001,3829500
03/28/18,108.14,110.11,108,109.18,1.54,6412900
03/27/18,107.23,108.54,106.51,107.64,0.83,5036200
03/26/18,106.68,107.47,106.09,106.81,0.66,4119400
03/23/18,108.09,108.74,105.94,106.15,-1.79,4873300
03/22/18,108.45,109.67,107.8,107.94,-0.8,4325500
03/21/18,109.89,110.08,108.53,108.74,-1.16,3867500
03/20/18,110.75,111.3,109.83,109.9,-0.45999999999999,3319000
03/19/18,111.65,111.99,110.05,110.36,-1.28,4216600
03/16/18,112.33,113.2,111.58,111.64,-0.34999999999999,7730700
03/15/18,112.4,113.25,111.66,111.99,-0.62,3906700
03/14/18,113.57,113.77,112.23,112.61,-0.98999999999999,4055700
03/13/18,113.27,113.9,112.72,113.6,0.84999999999999,4589900
03/12/18,112.5,113.09,112.075,112.75,0.20999999999999,4509600
03/09/18,112.27,112.57,111.64,112.54,0.46000000000001,3680500
03/08/18,110.03,112.13,109.58,112.08,2.24,5437600
03/07/18,108.89,110.06,108.61,109.84,0.26000000000001,4612600
03/06/18,109.36,109.62,108.44,109.58,0.14999999999999,3380700
03/05/18,108.46,109.6,108.02,109.43,0.39,3781700
03/02/18,107.91,109.32,107.9,109.04,0.92,4903600
03/01/18,109.21,109.88,107.24,108.12,-1.61,6896300
02/28/18,111,111.65,109.68,109.73,-1.16,4638800
02/27/18,111.19,112.08,110.71,110.89,-0.049999999999997,6385700
02/26/18,110.12,111.17,110.03,110.94,1.26,5355400
02/23/18,109.36,110.05,108.57,109.68,0.42,4760400
02/22/18,108.33,109.97,108.02,109.26,1.26,5394700
02/21/18,109.35,109.84,107.94,108,-1.48,4501900
02/20/18,110.96,110.98,109.34,109.48,-1.58,3835500
02/16/18,111.06,111.7,109.76,111.06,0.090000000000003,5578500
02/15/18,109.53,111.04,108.72,110.97,1.86,5125200
02/14/18,111.67,111.9,108.76,109.11,-3.03,7702700
02/13/18,112,112.67,110.68,112.14,0.20999999999999,5274700
02/12/18,111.9,112.75,111.06,111.93,0.75,4759200
02/09/18,110.81,111.99,108.88,111.18,1.03,5301600
02/08/18,113.7,113.72,110.09,110.15,-3.35,4907800
02/07/18,113.97,115.77,112.75,113.5,-0.060000000000002,4931400
02/06/18,112.44,113.95,110.15,113.56,-0.89999999999999,6643000
02/05/18,118.57,119.66,114.41,114.46,-4.21,5347600
02/02/18,119.91,120.28,118.4,118.67,-1.63,3348900
02/01/18,119.92,121.01,119.28,120.3,0,3485600
01/31/18,119.84,120.75,119.51,120.3,0.41,4018000
01/30/18,119.68,121.2,119.5,119.89,0.22,4945100
01/29/18,121.38,122.16,119.65,119.67,-2.09,3854700
01/26/18,120.61,121.84,120.61,121.76,0.86,3993800
01/25/18,120.61,121.45,120.36,120.9,-0.23999999999999,2713000
01/24/18,121.24,121.48,120.82,121.14,-0.16,3445100
01/23/18,121.07,122.51,120.85,121.3,-0.21000000000001,3536800
01/22/18,120.1,121.85,120,121.51,1.34,4308500
01/19/18,119.48,120.68,118.64,120.17,1.12,6002600
01/18/18,119.09,119.62,118.65,119.05,-0.13000000000001,6221700
01/17/18,118.29,120.17,118.21,119.18,1.32,4554500
01/16/18,117.2,118.35,117.03,117.86,0.48,4936400
01/12/18,116.95,118.01,116.85,117.38,0.5,4335500
01/11/18,117.64,117.85,116.38,116.88,-0.60000000000001,3685100
01/10/18,118.13,118.36,116.7,117.48,-0.59999999999999,3363900
01/09/18,118.26,118.98,117.95,118.08,0.090000000000003,4573500
01/08/18,118.21,118.74,117.67,117.99,-0.68000000000001,5730300
01/05/18,118.41,119.09,118.245,118.67,0.34,2714100
01/04/18,117.8,119.11,117.6,118.33,0.58,3146900
01/03/18,117.9,118.47,117.64,117.75,-0.31,4224400
01/02/18,119.93,120.18,117.925,118.06,-1.86,4165800
12/29/17,119.46,120.57,119.42,119.92,0.57000000000001,3116300
12/28/17,119.33,119.53,119.05,119.35,0.049999999999997,1999300
12/27/17,118.87,119.4,118.8,119.3,0.41,2465100
12/26/17,118.41,119.24,118.41,118.89,0.29000000000001,2156700
12/22/17,118.6,118.75,118.17,118.6,0.33999999999999,2045500
12/21/17,119.45,119.57,117.84,118.26,-0.75999999999999,2790000
12/20/17,118.66,119.12,117.56,119.02,0.41,4273400
12/19/17,118.75,119.385,118.23,118.61,0.56,3942500
12/18/17,119.3,119.74,118,118.05,-1.17,3472700
12/15/17,118.57,119.36,118.45,119.22,1.2,7173500
12/14/17,117.94,118.6,117.725,118.02,0.22,4057700
12/13/17,117.51,118.21,117.48,117.8,0.39999999999999,3193800
12/12/17,117.6,118.37,117.12,117.4,0.010000000000005,2664600
12/11/17,116.33,117.435,115.56,117.39,0.82000000000001,2429300
12/08/17,116.52,116.6,115.9,116.57,-0.16000000000001,3127400
12/07/17,118.52,118.64,116.55,116.73,-2.17,5409500
12/06/17,117.83,118.91,117.64,118.9,1.31,3203500
12/05/17,117.63,117.94,117.18,117.59,0.13000000000001,3198600
12/04/17,117,118.2,116.62,117.46,0.67999999999999,4403000
12/01/17,116.5,116.85,115.04,116.78,0.26000000000001,4956500
11/30/17,116.52,117.21,116.08,116.52,-0.32000000000001,5983900
11/29/17,116.84,117.38,116.29,116.84,0.070000000000007,3276200
11/28/17,116.26,116.83,115.3,116.77,0.92,3600300
11/27/17,116,116.4,115.66,115.85,-0.050000000000011,2818800
11/24/17,115.65,116.3,115.425,115.9,0.82000000000001,1183000
11/22/17,115.77,116,114.28,115.08,-0.97,3598400
11/21/17,114.99,116.33,114.97,116.05,1.14,3179200
11/20/17,114.75,115.85,114.71,114.91,0.22999999999999,3594300
11/17/17,114.73,115.14,114.53,114.68,-0.55,2646300
11/16/17,115.39,115.835,114.94,115.23,0.13000000000001,3058000
11/15/17,115.65,115.93,114.31,115.1,-0.66000000000001,3861400
11/14/17,113.69,116.19,113.59,115.76,1.72,4998800
11/13/17,112.69,114.19,112.64,114.04,1.29,3194400
11/10/17,111.44,112.975,111.31,112.75,1.27,3699400
11/09/17,111.35,112.44,111.02,111.48,-0.52,2856900
11/08/17,110.57,112.04,110.5,112,1.53,3685200
11/07/17,109.15,110.58,109.15,110.47,1.21,3882000
11/06/17,109.97,110,109.19,109.26,-0.95999999999999,3331700
11/03/17,110.24,110.65,110,110.22,0.17,1725600
11/02/17,109.91,110.18,109.54,110.05,-0.079999999999998,2169800
11/01/17,109.76,110.68,109.61,110.13,-0.10000000000001,2822400
10/31/17,110.24,110.765,109.95,110.23,0.58,4379300
10/30/17,110.36,110.37,109.36,109.65,-0.94999999999999,2206100
10/27/17,110.39,110.85,109.93,110.6,-0.13000000000001,3343200
10/26/17,110.67,111.24,110.41,110.73,0.66000000000001,2864900
10/25/17,110.43,110.53,109.18,110.07,-0.68000000000001,3836900
10/24/17,111.84,111.87,110.28,110.75,-0.94,3351100
10/23/17,111.64,112.45,111.4,111.69,0.079999999999998,2263100
10/20/17,112.62,113.02,111.38,111.61,-1.06,3772200
10/19/17,111.62,112.79,111.6,112.67,0.72,2673700
10/18/17,111.95,112.44,111.78,111.95,-0.23999999999999,2590400
10/17/17,113.22,113.56,111.66,112.19,-1.38,3825100
10/16/17,112.98,113.63,112.69,113.57,0.94999999999999,2675900
10/13/17,112.73,112.98,112.18,112.62,0.17,3090400
10/12/17,111.51,112.51,111.38,112.45,0.94,3287100
10/11/17,110.9,111.81,110.77,111.51,0.73,4051000
10/10/17,110.28,110.86,110.28,110.78,0.77,3032200
10/09/17,110.59,110.93,109.79,110.01,-0.39,1977700
10/06/17,110.17,110.67,109.92,110.4,-0.049999999999997,3240200
10/05/17,109.66,110.99,109.55,110.45,1.11,5670300
10/04/17,106.94,110.16,106.19,109.34,0.21000000000001,9092300
10/03/17,109.42,109.65,108.89,109.13,0.0099999999999909,6064300
10/02/17,109.91,110.52,108.96,109.12,-2.31,8306400
09/29/17,111.87,112.03,111.21,111.43,-0.20999999999999,5122300
09/28/17,111.37,112.73,111.19,111.64,0.54000000000001,11581000
09/27/17,111.72,111.875,110.34,111.1,-0.71000000000001,4016100
09/26/17,112.23,112.3,111.73,111.81,-0.13,2953800
09/25/17,112.04,112.14,111.42,111.94,0.090000000000003,3884900
09/22/17,112.56,112.87,111.81,111.85,-0.95,3746200
09/21/17,113.21,113.82,112.54,112.8,-0.78,3630900
09/20/17,114.34,114.65,112.735,113.58,-0.91,4059700
09/19/17,115.06,115.12,114.36,114.49,-0.5,2568200
09/18/17,115.17,115.23,114.68,114.99,0.14,2441200
09/15/17,114.74,114.98,114.11,114.85,0.66,5543000
09/14/17,114.44,114.55,113.7,114.19,-0.26000000000001,3456800
09/13/17,114.87,115.17,114,114.45,-0.55,5141400
09/12/17,115.69,115.95,114.86,115,-0.69,2998500
09/11/17,115.08,115.89,114.76,115.69,0.64999999999999,3247900
09/08/17,116.4,116.48,114.57,115.04,-1.95,4818300
09/07/17,116.65,117.29,116.39,116.99,0.64,2623700
09/06/17,116.17,116.47,115.64,116.35,0.47999999999999,2617400
09/05/17,115.95,116.06,115.41,115.87,0.030000000000001,2711400
09/01/17,115.38,116.09,115.15,115.84,0.11,2591800
08/31/17,115.24,115.84,114.93,115.73,0.58,4709400
08/30/17,115.13,115.42,114.91,115.15,-0.69,2491700
08/29/17,115.55,116.1,115.51,115.84,0.3,2348600
08/28/17,116.12,116.29,115.08,115.54,-0.30999999999999,2932600
08/25/17,116.74,116.9,115.8,115.85,-0.37,3443100
08/24/17,117.26,117.3,116.03,116.22,-1.07,4760000
08/23/17,117.9,118.12,117.23,117.29,-0.63,2616200
08/22/17,118.25,118.7,117.65,117.92,-0.34,2313600
08/21/17,117.8,118.46,117.545,118.26,0.66000000000001,2119400
08/18/17,118.29,118.43,117.4,117.6,-0.79000000000001,3776500
08/17/17,119,119.39,118.25,118.39,-0.70999999999999,3096900
08/16/17,118.96,119.365,118.82,119.1,0.13,2373900
08/15/17,117.88,119.15,117.85,118.97,1.13,2749700
08/14/17,117.36,118.18,117.01,117.84,1.33,3191700
08/11/17,116.75,117.25,116.35,116.51,0.13000000000001,2759700
08/10/17,116.35,116.84,116.08,116.38,-0.25,2236000
08/09/17,116.49,116.7,115.96,116.63,-0.079999999999998,2513800
08/08/17,116.8,116.95,116.37,116.71,-0.25,2412500
08/07/17,116.45,117.22,116.38,116.96,0.58999999999999,2569500
08/04/17,116.32,116.49,115.865,116.37,0.070000000000007,2955100
08/03/17,115.73,116.66,115.68,116.3,0.69,2986100
08/02/17,115.73,115.98,115.14,115.61,-0.31,2626400
08/01/17,116.69,116.78,115.9,115.92,-0.69,2946100
07/31/17,116.53,116.86,116.18,116.61,0,3098600
07/28/17,117.31,117.47,116.2,116.61,-0.73,3276200
07/27/17,117.33,118.06,116.62,117.34,0.15000000000001,2954800
07/26/17,116.3,117.42,116.15,117.19,0.73999999999999,3305500
07/25/17,116.63,116.78,116.14,116.45,0.32000000000001,3075000
07/24/17,116.5,116.67,116.09,116.13,-0.5,3681300
07/21/17,115.78,116.67,115.38,116.63,1.12,3476400
07/20/17,115.34,116.055,115.11,115.51,0.17,3518100
07/19/17,115.01,115.35,114.63,115.34,0.33,2578200
07/18/17,114.85,115.15,114.39,115.01,0.079999999999998,2694800
07/17/17,114.94,115.16,114.84,114.93,0,2481900
07/14/17,114.26,115.115,114.25,114.93,0.91000000000001,2956400
07/13/17,114.95,115.04,113.92,114.02,-0.75,3089400
07/12/17,114.49,114.98,114.28,114.77,1.03,3885200
07/11/17,113.34,113.98,112.25,113.74,-0.53,6368400
07/10/17,115.92,116,114.2,114.27,-1.24,5771200
07/07/17,115.41,115.66,114.83,115.51,0.38000000000001,3972400
07/06/17,114.97,115.42,114.85,115.13,-0.17,4006900
07/05/17,115.5,115.55,114.88,115.3,-0.14,4023000
07/03/17,115.55,116,115.34,115.44,-0.049999999999997,2250800
06/30/17,115.53,116.11,115.3,115.49,0.30999999999999,3313200
06/29/17,116.07,116.2,114.89,115.18,-1.2,3474300
06/28/17,116.52,116.87,116.2,116.38,0.44,3110500
06/27/17,117.24,117.38,115.94,115.94,-1.18,2884200
06/26/17,117.42,117.83,117.06,117.12,0.16000000000001,2704400
06/23/17,116.21,117.37,116.09,116.96,0.80999999999999,3453400
06/22/17,117.33,117.41,116.05,116.15,-1.27,3288100
06/21/17,117.78,118.24,117.24,117.42,-0.53,3767100
06/20/17,117.29,118.14,117.18,117.95,0.66,3703400
06/19/17,117.02,117.29,116.23,117.29,0.43000000000001,2436600
06/16/17,117.37,117.4,116.3,116.86,-0.34999999999999,5156200
06/15/17,117,117.48,116.51,117.21,-0.16000000000001,3372600
06/14/17,116.91,118.06,116.83,117.37,1.05,3597200
06/13/17,115.47,116.59,115.47,116.32,0.089999999999989,2760700
06/12/17,116.23,116.62,115.92,116.23,0.29000000000001,3492000
06/09/17,115.66,116.13,115.36,115.94,0.049999999999997,3197700
06/08/17,116.86,117.08,115.59,115.89,-1.16,3956700
06/07/17,117.17,117.57,116.82,117.05,-0.65000000000001,3681100
06/06/17,117.78,117.94,117.46,117.7,-0.17999999999999,2643100
06/05/17,117.39,117.97,117.05,117.88,0.20999999999999,2969400
06/02/17,117.46,117.7,117.04,117.67,0.44,3162800
06/01/17,116.8,117.26,116.06,117.23,0.36,4404800
05/31/17,116.91,117.94,116.87,116.87,-1.14,5232800
05/30/17,117.74,118.12,117.5,118.01,0.10000000000001,3231500
05/26/17,117.25,118,117.2,117.91,0.38,3104700
05/25/17,116.36,117.68,116.15,117.53,1.47,3596100
05/24/17,115.31,116.33,115.12,116.06,1.01,2863300
05/23/17,114.71,115.44,114.71,115.05,0.34999999999999,3261200
05/22/17,113.69,115,113.69,114.7,1.01,3323900
05/19/17,114.17,114.5,113.46,113.69,-0.34,5750000
05/18/17,113.78,114.28,113.29,114.03,0.29000000000001,3439500
05/17/17,113.46,114.29,113.32,113.74,-0.050000000000011,2999200
05/16/17,114.06,114.66,113.59,113.79,-0.14999999999999,2444200
05/15/17,112.9,114,112.77,113.94,1.03,3500200
05/12/17,112.93,113.3,112.72,112.91,-0.13000000000001,2383400
05/11/17,112.64,113.09,112.53,113.04,0.2,2277100
05/10/17,112.7,112.87,112.48,112.84,0.12,2160100
05/09/17,113.24,113.41,112.55,112.72,-0.5,2708100
05/08/17,113.2,113.43,112.78,113.22,0,3097100
05/05/17,113.04,113.28,112.74,113.22,0.26000000000001,3046000
05/04/17,112.17,113,111.81,112.96,1.17,3488700
05/03/17,112.39,112.71,111.7,111.79,-0.5,3342500
05/02/17,112.75,112.89,112.07,112.29,0.010000000000005,3082300
05/01/17,112.93,113.11,112.27,112.28,-1,4074200
04/28/17,112.34,113.43,112.19,113.28,0.64,4872000
04/27/17,113.1,113.44,112.51,112.64,-0.69,4096200
04/26/17,111.75,113.76,111.34,113.33,-0.83,5343900
04/25/17,114.21,114.57,114,114.16,-0.16,3643600
04/24/17,114.36,114.48,113.91,114.32,0.88999999999999,3221500
04/21/17,113.55,113.8,113.27,113.43,-0.16,3885200
04/20/17,113.52,113.97,113.39,113.59,-0.030000000000001,2972900
04/19/17,114.42,114.49,113.48,113.62,-0.66,3044700
04/18/17,113.44,114.61,113.4,114.28,0.96000000000001,4574200
04/17/17,112.74,113.32,112.68,113.32,0.63999999999999,2917600
04/13/17,113.25,113.38,112.65,112.68,-0.92999999999999,3257200
04/12/17,112.05,113.76,111.9,113.61,1.88,6260200
04/11/17,111.71,112.08,111.35,111.73,-0.28999999999999,3031400
04/10/17,111.7,112.14,111.41,112.02,0.41,2873200
04/07/17,111.7,111.96,111.44,111.61,0.030000000000001,2799600
04/06/17,112.12,112.28,111.42,111.58,-0.36,2740600
04/05/17,112.04,112.59,111.69,111.94,-0.14,2991900
04/04/17,111.99,112.22,111.63,112.08,0.22,2360600
04/03/17,111.95,112.36,111.46,111.86,0,3587100
03/31/17,112.31,112.47,111.83,111.86,-0.32000000000001,3744300
03/30/17,112.29,112.55,112,112.18,-0.25,2104900
03/29/17,112.06,112.54,111.97,112.43,-0.019999999999996,2683600
03/28/17,111.81,112.76,111.64,112.45,0.62,3945300
03/27/17,111.87,112.29,111.57,111.83,-0.29000000000001,3514500
03/24/17,111.98,112.25,111.79,112.12,0.34,3913200
03/23/17,111.95,112.33,111.67,111.78,-0.23999999999999,3208300
03/22/17,112.31,112.38,111.57,112.02,0.25,3882200
03/21/17,111.54,112.31,111.47,111.77,0.61999999999999,5587700
03/20/17,111.15,111.44,110.81,111.15,-0.23999999999999,3382000
03/17/17,111.48,111.52,110.93,111.39,0.25,6444300
03/16/17,111.09,111.2,110.53,111.14,0.030000000000001,4580600
03/15/17,109.56,111.23,109.5,111.11,1.77,4973300
03/14/17,109.28,109.73,109.12,109.34,-0.069999999999993,3630000
03/13/17,109.32,109.8,109.03,109.41,-0.18000000000001,3131200
03/10/17,109.58,109.71,109.28,109.59,0.57000000000001,3488900
03/09/17,109.56,109.61,108.91,109.02,-0.28,4066900
03/08/17,109.17,109.33,108.47,109.3,-0.019999999999996,5244400
03/07/17,109.16,109.77,109,109.32,-0.31,4361100
03/06/17,109.8,110.19,109.43,109.63,-0.93000000000001,4491000
03/03/17,110.1,110.67,109.65,110.56,0.45,4130900
03/02/17,109.81,110.32,109.43,110.11,0.38,3880700
03/01/17,109.6,110.32,109.17,109.73,-0.64999999999999,4750700
02/28/17,109.05,110.6,109.05,110.38,1.11,4684700
02/27/17,109.69,109.88,109.23,109.27,-0.56,3475100
02/24/17,109.5,109.92,109.33,109.83,0.28999999999999,3991700
02/23/17,109.12,110,109.12,109.54,0.13000000000001,3382700
02/22/17,109.37,109.78,109.17,109.41,0.049999999999997,3815200
02/21/17,108.07,109.5,107.95,109.36,1.21,5370600
02/17/17,107.29,108.3,107.21,108.15,0.030000000000001,5498400
02/16/17,107.15,108.18,106.32,108.12,1.39,5559900
02/15/17,105.35,107.25,104.77,106.73,-0.19,7617100
02/14/17,106.17,107,105.67,106.92,0.40000000000001,5665000
02/13/17,106.5,106.69,105.88,106.52,0.42,3464300
02/10/17,105.83,106.35,105.59,106.1,0.13,2475500
02/09/17,105.42,106.49,105.02,105.97,0.28,4012300
02/08/17,105.5,106.23,105.25,105.69,0.079999999999998,3407000
02/07/17,104.63,105.9,104.63,105.61,1.04,3980300
02/06/17,105.1,105.24,104.53,104.57,-0.54000000000001,4355200
02/03/17,104.44,105.76,104.06,105.11,1.08,4287100
02/02/17,103.76,104.39,103.29,104.03,1.02,3213700
02/01/17,103.61,103.78,102.98,103.01,-0.77,3515500
01/31/17,103.21,104.17,103.21,103.78,0.090000000000003,3846600
01/30/17,103.01,103.72,103,103.69,0.20999999999999,3462500
01/27/17,104.38,104.41,103.43,103.48,-0.66,4248200
01/26/17,104.51,104.73,104.07,104.14,-0.47,3634500
01/25/17,104.71,105.19,104.54,104.61,-0.099999999999994,3566000
01/24/17,104,104.93,103.78,104.71,0.69999999999999,4992200
01/23/17,102.9,104.22,102.83,104.01,0.77000000000001,4584800
01/20/17,102.79,103.32,102.44,103.24,0.88,4750700
01/19/17,102.28,103,102.17,102.36,-0.38,3923100
01/18/17,102.4,103,102.32,102.74,0.55,4340300
01/17/17,101.07,102.32,101.06,102.19,0.64,3745700
01/13/17,101.88,102.11,101.22,101.55,-0.29000000000001,3478600
01/12/17,101.71,102.52,101.58,101.84,0.030000000000001,3126000
01/11/17,101.84,102.36,101.41,101.81,-0.16,4650200
01/10/17,103.32,103.32,101.75,101.97,-1.49,5399200
01/09/17,104.16,104.25,103.25,103.46,-1.1,5603500
01/06/17,104.98,105.16,104.12,104.56,-0.14999999999999,4109600
01/05/17,104.52,105.12,104.19,104.71,-0.14,5087200
01/04/17,105.11,105.63,104.79,104.85,0.19999999999999,3029600
01/03/17,104.94,105.09,104.21,104.65,0.02000000000001,3741200
12/30/16,104.71,105.15,104.33,104.63,-0.36,3483900
12/29/16,104.5,105.1,104.48,104.99,0.36999999999999,2438000
12/28/16,104.87,105.1,104.52,104.62,-0.50999999999999,1878600
12/27/16,105.09,105.32,104.99,105.13,0.039999999999992,1504900
12/23/16,104.97,105.25,104.63,105.09,-0.25999999999999,1769300
12/22/16,104.55,105.45,104.25,105.35,0.64999999999999,2605400
12/21/16,104.82,105.69,104.69,104.7,-0.2,3245100
12/20/16,104.89,105.04,104.37,104.9,-0.50999999999999,4903400
12/19/16,105.46,105.87,105.13,105.41,-0.46000000000001,3683700
12/16/16,105.55,105.92,105.13,105.87,0.57000000000001,7499200
12/15/16,104.23,105.57,104.23,105.3,0.83,4179300
12/14/16,105.88,106.53,104.21,104.47,-1.16,5007500
12/13/16,104.81,106.01,104.68,105.63,0.91,4508600
12/12/16,103.82,104.87,103.67,104.72,1.15,4858300
