,YStock,XStock,PValue,Beta,STD_ERR_Ratio,Alpha,Close_STD_Error,Alpha:YPrice
53,INDUSINDBK,RBLBANK,0.0,0.93,1.16,1382.99,-3.25,84.39555745407945
54,INDUSINDBK,SBIN,0.0,1.58,1.12,1465.73,-3.42,89.44468175993165
