,YStock,XStock,PValue,Beta,STD_ERR_Ratio,Alpha,Close_STD_Error,Alpha:YPrice
32,HDFCBANK,INDUSINDBK,0.0,0.74,2.0,633.09,2.89,31.16904216822982
33,HDFCBANK,KOTAKBANK,0.0,0.84,1.2,988.24,2.78,48.65421066883293
