,YStock,XStock,PValue,Beta,STD_ERR_Ratio,Alpha,Close_STD_Error,Alpha:YPrice
24,INDUSINDBK,BANKBARODA,0.0024,1.56,0.86,1680.99,-2.56,102.58070421675718
51,INDUSINDBK,KOTAKBANK,0.0,0.69,1.2,1028.55,-2.77,62.76621712332947
