Time,Open,High,Low,Last,Change,Volume
09/12/17,33.69,34.54,33.56,34.29,0.85,38685700
09/11/17,32.9,33.44,32.81,33.44,0.98999999999999,31012000
09/08/17,32.8,33.02,32.31,32.45,-0.34,19649200
09/07/17,32.47,32.9,32.45,32.79,0.54,25353300
09/06/17,32.07,32.7,32.06,32.25,0.18,29290200
09/05/17,32.45,32.74,31.65,32.07,-0.53,28957600
09/01/17,32.13,32.88,32.13,32.6,0.63,26034000
08/31/17,31.61,32.02,31.48,31.97,0.36,25693900
08/30/17,31.65,31.68,31.38,31.61,0.13,17467800
08/29/17,30.75,31.53,30.7,31.48,0.4,23142500
08/28/17,30.43,31.21,30.42,31.08,0.79,22530900
08/25/17,30.3,30.39,30.05,30.29,0.07,13929700
08/24/17,30.55,30.63,30.11,30.22,-0.23,18056800
08/23/17,29.97,30.74,29.87,30.45,0,21200400
08/22/17,29.85,30.54,29.77,30.45,0.89,18821100
08/21/17,30.53,30.6,29.28,29.56,-0.82,26247600
08/18/17,29.96,30.6,29.76,30.38,0.76,31178100
08/17/17,30.32,30.53,29.61,29.62,-1.07,26152400
08/16/17,30.02,30.86,29.96,30.69,1.01,37879400
08/15/17,29.5,29.805,29.14,29.68,0.44,23973600
08/14/17,28.82,29.36,28.72,29.24,1.23,25254500
08/11/17,27.44,28.04,26.85,28.01,0.52,23375900
08/10/17,28.3,28.38,27.43,27.49,-1.09,26147500
08/09/17,28.51,28.89,28.36,28.58,-0.26,14181800
08/08/17,28.61,29.34,28.61,28.84,0.25,21903300
08/07/17,27.93,28.605,27.8,28.59,0.67,16589200
08/04/17,27.86,28.3,27.27,27.92,0.090000000000003,23947500
08/03/17,28.39,28.4,27.61,27.83,-0.8,30288400
08/02/17,28.96,29.43,28.22,28.63,0.29,27225900
08/01/17,28.22,28.935,27.83,28.34,0.22,28221600
07/31/17,29.43,29.55,27.87,28.12,-1.16,41112600
07/28/17,29.96,29.98,28.96,29.28,-0.96,31854900
07/27/17,30.27,31.3,29.665,30.24,0.43,38966900
07/26/17,29.85,30.05,29.68,29.81,-0.09,26387300
07/25/17,30.8,30.83,29.65,29.9,-1.77,51216300
07/24/17,32,32.01,31.5,31.67,-0.34,17415400
07/21/17,31.9,32.1,31.62,32.01,0.009999999999998,21146500
07/20/17,31.93,32.02,31.42,32,0.18,23179300
07/19/17,32.05,32.35,31.65,31.82,-0.079999999999998,19984100
07/18/17,31.64,31.91,31.4,31.9,0.18,14044900
07/17/17,31.67,31.86,31.44,31.72,-0.07,22320400
07/14/17,31.35,31.95,31.26,31.79,0.66,28887500
07/13/17,31.55,31.85,30.84,31.13,-0.32,23772900
07/12/17,31.77,31.78,31.155,31.45,0.079999999999998,22258600
07/11/17,30.55,31.39,30.51,31.37,0.87,28530400
07/10/17,30.16,30.59,29.75,30.5,0.3,24907800
07/07/17,30.22,30.5,29.98,30.2,0.099999999999998,22023100
07/06/17,29.94,30.48,29.92,30.1,-0.41,27143700
07/05/17,29.55,30.56,29.55,30.51,1.37,40444500
07/03/17,30.09,30.28,28.56,29.14,-0.72,36830400
06/30/17,32.12,32.15,29.71,29.86,-1.61,73308000
06/29/17,32.29,32.39,30.64,31.47,-0.77,53948300
06/28/17,32.07,32.28,31.44,32.24,0.58,28415900
06/27/17,32.51,32.67,31.61,31.66,-0.84,33221400
06/26/17,32.45,32.96,31.95,32.5,0.77,34750700
06/23/17,31.89,32.08,31.64,31.73,-0.16,45323700
06/22/17,32.04,32.4,31.76,31.89,-0.12,23050800
06/21/17,31.18,32.15,31.06,32.01,1.18,30578900
06/20/17,31.4,31.58,30.73,30.83,-0.37,25793300
06/19/17,30.51,31.25,30.33,31.2,1.34,24914900
06/16/17,30.63,31,29.82,29.86,-0.7,42881700
06/15/17,30.47,30.97,30.08,30.56,-0.5,33670600
06/14/17,31.78,31.79,30.85,31.06,-0.48,28934900
06/13/17,31.75,32.24,30.77,31.54,0.34,33767800
06/12/17,30.06,31.68,29.21,31.2,0.6,46550900
06/09/17,32.67,32.93,29.55,30.6,-1.85,53064200
06/08/17,32.84,32.86,31.88,32.45,-0.049999999999997,29156400
06/07/17,31.7,32.55,31.7,32.5,0.93,32635800
06/06/17,31.04,31.77,30.87,31.57,0.36,33125800
06/05/17,31.3,31.75,31.07,31.21,0,24360800
06/02/17,30.8,31.38,30.53,31.21,0.45,20206300
06/01/17,30.75,30.83,30.28,30.76,-0.009999999999998,20534700
05/31/17,31.01,31.1,30.32,30.77,0.07,26402900
05/30/17,29.94,30.87,29.88,30.7,0.94,34689900
05/26/17,29.27,29.77,28.88,29.76,0.33,17784800
05/25/17,29.2,29.66,29.19,29.43,0.44,20714000
05/24/17,28.47,29.12,28.44,28.99,0.7,22353000
05/23/17,28.08,28.31,27.56,28.29,0.23,21800800
05/22/17,28.2,28.25,27.65,28.06,0.24,18032700
05/19/17,27.78,28.16,27.73,27.82,0.34,19173200
05/18/17,27.15,27.89,27.08,27.48,0.48,26862900
05/17/17,28.34,28.51,26.96,27,-2.02,38027900
05/16/17,28.92,29.08,28.57,29.02,0.19,14940800
05/15/17,29.09,29.19,28.73,28.83,-0.1,21899800
05/12/17,29.1,29.12,28.68,28.93,-0.1,15902700
05/11/17,29.17,29.31,28.69,29.03,-0.29,22494500
05/10/17,28.92,29.42,28.8,29.32,0.51,29267400
05/09/17,28.11,28.9,28.06,28.81,0.75,31073300
05/08/17,27.56,28.07,27.28,28.06,-0.14,32326800
05/05/17,27.8,28.22,27.62,28.2,0.41,15639600
05/04/17,27.94,28.17,27.72,27.79,-0.21,15544600
05/03/17,27.55,28.1,27.55,28,0.23,15061200
05/02/17,28.28,28.28,27.45,27.77,-0.52,25335200
05/01/17,27.85,28.38,27.72,28.29,0.62,23937900
04/28/17,28.02,28.2,27.51,27.67,0.040000000000003,28105000
04/27/17,27.17,27.65,27.09,27.63,0.84,24626900
04/26/17,26.58,27.07,26.39,26.79,-0.2,24670700
04/25/17,26.71,27.02,26.36,26.99,0.42,22881400
04/24/17,27.74,27.76,26.52,26.57,-0.75,44041000
04/21/17,28,28.03,27.16,27.32,-0.64,28361600
04/20/17,27.5,28.08,27.5,27.96,0.7,23632900
04/19/17,27.45,27.55,27.05,27.26,0.12,21231900
04/18/17,27,27.34,26.9,27.14,0.010000000000002,14407000
04/17/17,26.91,27.22,26.83,27.13,0.39,14108500
04/13/17,26.55,27.23,26.36,26.74,0.049999999999997,26077400
04/12/17,27.42,27.43,26.66,26.69,-0.49,24621800
04/11/17,27.5,27.54,26.68,27.18,-0.46,38619200
04/10/17,28.45,28.49,27.58,27.64,-0.88,27422000
04/07/17,28.45,28.85,28.35,28.52,-0.1,20312800
04/06/17,28.25,28.78,28.02,28.62,0.36,19423700
04/05/17,28.64,28.91,28.23,28.26,-0.33,22389900
04/04/17,28.47,28.68,28.16,28.59,-0.050000000000001,13957900
04/03/17,28.95,29.04,28.3,28.64,-0.26,21629000
03/31/17,29.1,29.36,28.9,28.9,-0.07,32337800
03/30/17,28.4,29,28.33,28.97,0.47,25092600
03/29/17,28.6,28.68,28.35,28.5,-0.19,23060600
03/28/17,28.73,29.06,28.62,28.69,-0.07,24776300
03/27/17,28.1,29.18,28.07,28.76,0.33,48189900
03/24/17,29.71,29.87,28.16,28.43,1.96,107481696
03/23/17,26.36,26.49,26.04,26.47,0.41,47118200
03/22/17,25.73,26.15,25.63,26.06,0.54,25092500
03/21/17,26.3,26.44,25.43,25.52,-0.69,28397500
03/20/17,25.99,26.61,25.81,26.21,0.41,26918800
03/17/17,25.86,25.91,25.4,25.8,-0.24,19126400
03/16/17,26.2,26.23,25.83,26.04,-0.080000000000002,19147300
03/15/17,25.15,26.15,24.93,26.12,0.54,29779800
03/14/17,25.59,25.7,25.25,25.58,-0.12,14587500
03/13/17,25.39,25.82,25.29,25.7,0.52,23768200
03/10/17,25.27,25.75,24.81,25.18,0.030000000000001,28919000
03/09/17,25.23,25.49,24.85,25.15,-0.23,21786500
03/08/17,25.64,25.83,25.04,25.38,-0.26,24921100
03/07/17,25.56,25.75,25.28,25.64,-0.07,20313000
03/06/17,25.5,25.92,25.17,25.71,0.14,25527700
03/03/17,25.2,25.68,24.98,25.57,0.87,37971600
03/02/17,24.88,25.25,24.38,24.7,0.15,45941800
03/01/17,24.16,24.58,24.07,24.55,1.11,27989300
02/28/17,23.79,23.95,23.32,23.44,-0.32,21447500
02/27/17,23.36,23.77,23.15,23.76,0.52,17999800
02/24/17,22.96,23.26,22.64,23.24,-0.24,22019500
02/23/17,23.92,23.97,23.23,23.48,-0.27,20172900
02/22/17,23.86,24.06,23.65,23.75,-0.02,16013300
02/21/17,23.62,23.98,23.58,23.77,0.42,20256300
02/17/17,23.01,23.38,23.01,23.35,0.37,22108700
02/16/17,23.04,23.34,22.85,22.98,-0.039999999999999,23819800
02/15/17,23.07,23.26,22.79,23.02,-0.1,28215800
02/14/17,23.36,23.37,22.68,23.12,-0.78,60685200
02/13/17,24.07,24.2,23.82,23.9,-0.15,16876300
02/10/17,24.71,24.76,23.9,24.05,-0.4,28578400
02/09/17,24.75,24.89,24.42,24.45,0.24,27887300
02/08/17,24.25,24.38,23.91,24.21,-0.39,21559200
02/07/17,24.59,24.69,24.21,24.6,0.26,19879200
02/06/17,24.53,24.73,24.21,24.34,-0.26,18900000
02/03/17,24.9,25.24,24.5,24.6,-0.19,25054300
02/02/17,24.53,25.31,24.46,24.79,0.039999999999999,45499700
02/01/17,24.43,24.85,24.31,24.75,0.64,28728100
01/31/17,23.95,24.15,23.68,24.11,-0.07,22712500
01/30/17,23.82,24.24,23.43,24.18,0.21,30508000
01/27/17,23.53,24.1,23.45,23.97,0.45,18626000
01/26/17,23.8,23.99,23.29,23.52,-0.039999999999999,19379000
01/25/17,23.4,23.98,23.19,23.56,0.71,33384700
01/24/17,22.27,23.08,22.26,22.85,0.96,29461300
01/23/17,21.96,22.31,21.74,21.89,-0.07,16070200
01/20/17,21.9,22.33,21.89,21.96,0.25,19978600
01/19/17,21.5,22.3,21.49,21.71,-0.61,31259000
01/18/17,21.68,22.34,21.53,22.32,0.58,19493400
01/17/17,21.88,22.07,21.58,21.74,-0.44,20053700
01/13/17,22.27,22.31,21.99,22.18,-0.13,14025600
01/12/17,22.46,22.48,21.7,22.31,-0.48,27592200
01/11/17,22.61,22.88,22.56,22.79,0.31,20907700
01/10/17,22.36,22.69,22.3,22.48,0.14,20644300
01/09/17,21.94,22.55,21.94,22.34,0.3,21537100
01/06/17,22.27,22.28,21.98,22.04,-0.07,17782100
01/05/17,22.4,22.57,21.96,22.11,-0.25,19759300
01/04/17,22.67,22.84,22.25,22.36,-0.19,20426800
01/03/17,22.07,22.74,22.05,22.55,0.63,24962800
12/30/16,22.35,22.4,21.75,21.92,-0.35,20268800
12/29/16,22.58,22.8,22.15,22.27,-0.51,19890400
12/28/16,23.4,23.41,22.76,22.78,-0.52,24026800
12/27/16,23.35,23.64,23.21,23.3,0.039999999999999,24214100
12/23/16,23.07,23.49,23.06,23.26,0.07,27780100
12/22/16,22.91,23.49,22.77,23.19,2.61,85869904
12/21/16,20.75,20.83,20.34,20.58,-0.07,32034400
12/20/16,20.73,20.8,20.47,20.65,0.3,23018500
12/19/16,20.43,20.7,20.19,20.35,0.080000000000002,23555800
12/16/16,20.53,21,20.19,20.27,-0.02,36643300
12/15/16,20.1,20.5,19.98,20.29,0.27,19453000
12/14/16,19.93,20.33,19.78,20.02,-0.11,19489100
12/13/16,20.14,20.47,19.8,20.13,0.11,26252400
12/12/16,20.3,20.51,19.49,20.02,-0.48,28676000
12/09/16,20.73,20.85,20.13,20.5,-0.16,23977900
12/08/16,20.75,20.99,20.29,20.66,0.22,36257400
12/07/16,19.5,20.54,19.3,20.44,1.38,44735700
12/06/16,18.62,19.09,18.58,19.06,0.45,22267800
12/05/16,19,19,18.4,18.61,-0.18,26635400
12/02/16,18.46,19.2,18.3,18.79,0.31,25887600
12/01/16,19.7,19.83,18.18,18.48,-1.05,40713000
11/30/16,19.58,19.76,19.36,19.53,0.11,26031700
11/29/16,19.92,20.2,19.38,19.42,-0.57,37924400
11/28/16,20.18,20.28,19.94,19.99,-0.14,22205800
11/25/16,19.95,20.44,19.79,20.13,0.22,16308000
11/23/16,19.63,19.93,19.47,19.91,0.17,20041200
11/22/16,19.64,19.8,19.45,19.74,0.25,22219000
11/21/16,19.39,19.67,19.34,19.49,0.28,22743900
11/18/16,18.9,19.33,18.85,19.21,0.030000000000001,29121500
11/17/16,18.35,19.33,18.25,19.18,0.94,45958000
