,YStock,XStock,PValue,Beta,STD_ERR_Ratio,Alpha,Current_STD_Error
28,INDUSINDBK,ICICIBANK,0.67,-0.1709782902612238,1.2180510728313994,1927.7778084777274,0.09
29,ICICIBANK,KOTAKBANK,0.13,-0.025495077926384217,1.009168734397929,327.4233686955719,1.61
30,ICICIBANK,PNB,0.04,0.38086917552068067,0.7859118436617654,262.084622545315,1.70
31,ICICIBANK,RBLBANK,0.00,0.14581328375410646,1.0314479211361973,218.47002773371833,1.20
32,ICICIBANK,SBIN,0.00,0.7134124468979897,1.1117398944061692,105.43495576542107,0.79
33,ICICIBANK,YESBANK,0.01,0.17405146292215606,1.1091424619677166,236.55863260281208,1.62
34,INDUSINDBK,IDFCBANK,0.00,-16.14383935653469,0.8570831217664571,2598.199199203378,0.10
35,KOTAKBANK,IDFCBANK,0.00,-20.58038071733746,0.8570831217664568,2153.911366037954,0.62
36,IDFCBANK,PNB,0.00,0.392619059165783,0.7859118436617654,9.75891124058846,1.05
37,RBLBANK,IDFCBANK,0.00,-4.8313405428021525,0.857083121766457,747.0984369674412,1.59
38,SBIN,IDFCBANK,0.14,-0.5828291213731681,0.8570831217664571,293.0689058454447,1.44
39,YESBANK,IDFCBANK,0.00,-3.507047086325268,0.8570831217664571,497.82415950621055,-0.05
40,INDUSINDBK,KOTAKBANK,0.00,0.7965963948186748,1.009168734397929,893.5854066203638,-0.34
41,INDUSINDBK,PNB,0.00,-7.929927386888665,0.7859118436617654,2582.139823758835,-0.68
42,INDUSINDBK,RBLBANK,0.00,1.6703791280101452,1.0314479211361973,989.6727865081742,-1.49
43,INDUSINDBK,SBIN,0.00,1.9439378183473592,1.111739894406169,1358.0718425705472,-0.60
44,INDUSINDBK,YESBANK,0.00,2.6380745521342477,1.1091424619677168,977.0898011412321,0.12
45,KOTAKBANK,PNB,0.00,-9.112259888822546,0.7859118436617655,2044.8138400657201,-0.45
46,RBLBANK,KOTAKBANK,0.00,0.3169443779555585,1.0091687343979285,139.97444673039809,1.78
47,SBIN,KOTAKBANK,0.00,0.06714645786729263,1.009168734397929,184.1297305287167,1.42
48,YESBANK,KOTAKBANK,0.00,0.1850139013032582,1.0091687343979285,112.74652929200562,-0.38
49,RBLBANK,PNB,0.00,-2.9255938081096016,0.7859118436617653,791.4016747650653,1.29
50,SBIN,PNB,0.01,-0.43978724915708445,0.7859118436617654,306.13501421754745,1.33
51,YESBANK,PNB,0.00,-1.7950081249380276,0.7859118436617654,500.7655755590288,-0.61
52,SBIN,RBLBANK,0.00,0.3252915427965131,1.0314479211361973,94.20464470956318,0.66
53,YESBANK,RBLBANK,0.00,0.466586471597098,1.0314479211361973,93.28478312253853,-1.82
54,SBIN,YESBANK,0.00,0.4362702072965627,1.1091424619677166,118.18680472149148,1.77
