NIFTY,2017-10-03,09:30:00,9893.30,9893.30,9832.70,9841.45,0.0
NIFTY,2017-10-03,10:00:00,9840.95,9856.95,9837.10,9850.15,0.0
NIFTY,2017-10-03,10:30:00,9850.00,9855.55,9831.15,9847.40,0.0
NIFTY,2017-10-03,11:00:00,9846.95,9858.75,9844.15,9852.50,0.0
NIFTY,2017-10-03,11:30:00,9852.55,9869.80,9850.35,9863.85,0.0
NIFTY,2017-10-03,12:00:00,9863.30,9870.60,9857.80,9869.05,0.0
NIFTY,2017-10-03,12:30:00,9869.00,9869.70,9858.85,9865.95,0.0
NIFTY,2017-10-03,13:00:00,9866.20,9871.60,9860.70,9869.15,0.0
NIFTY,2017-10-03,13:30:00,9869.55,9870.05,9834.80,9836.75,0.0
NIFTY,2017-10-03,14:00:00,9837.05,9850.40,9835.20,9849.85,0.0
NIFTY,2017-10-03,14:30:00,9849.35,9865.00,9842.45,9860.90,0.0
NIFTY,2017-10-03,15:00:00,9862.70,9868.40,9853.90,9859.35,0.0
NIFTY,2017-10-03,15:30:00,9859.70,9866.05,9854.25,9854.80,0.0
NIFTY,2017-10-04,09:30:00,9884.35,9884.35,9850.95,9865.25,0.0
NIFTY,2017-10-04,10:00:00,9862.65,9887.00,9862.65,9886.60,0.0
NIFTY,2017-10-04,10:30:00,9886.05,9910.00,9885.75,9909.40,0.0
NIFTY,2017-10-04,11:00:00,9909.15,9915.95,9900.60,9902.95,0.0
NIFTY,2017-10-04,11:30:00,9902.95,9915.60,9902.70,9912.45,0.0
NIFTY,2017-10-04,12:00:00,9912.20,9917.40,9909.50,9913.75,0.0
NIFTY,2017-10-04,12:30:00,9913.45,9921.35,9911.85,9913.10,0.0
NIFTY,2017-10-04,13:00:00,9912.90,9924.45,9910.90,9917.15,0.0
NIFTY,2017-10-04,13:30:00,9917.35,9926.40,9916.30,9922.40,0.0
NIFTY,2017-10-04,14:00:00,9923.60,9926.65,9907.35,9909.25,0.0
NIFTY,2017-10-04,14:30:00,9910.30,9918.75,9904.20,9913.55,0.0
NIFTY,2017-10-04,15:00:00,9915.55,9937.95,9895.85,9930.90,0.0
NIFTY,2017-10-04,15:30:00,9931.70,9932.25,9900.25,9925.45,0.0
NIFTY,2017-10-05,09:30:00,9927.00,9930.65,9913.15,9929.55,0.0
NIFTY,2017-10-05,10:00:00,9929.60,9940.55,9919.05,9938.60,0.0
NIFTY,2017-10-05,10:30:00,9938.50,9945.85,9921.10,9921.80,0.0
NIFTY,2017-10-05,11:00:00,9921.50,9922.15,9902.95,9911.30,0.0
NIFTY,2017-10-05,11:30:00,9911.05,9911.05,9898.70,9905.85,0.0
NIFTY,2017-10-05,12:00:00,9905.85,9909.65,9893.85,9899.15,0.0
NIFTY,2017-10-05,12:30:00,9899.05,9906.40,9893.30,9903.05,0.0
NIFTY,2017-10-05,13:00:00,9902.30,9906.80,9895.45,9900.80,0.0
NIFTY,2017-10-05,13:30:00,9901.50,9908.35,9897.85,9898.65,0.0
NIFTY,2017-10-05,14:00:00,9898.70,9920.45,9898.50,9918.70,0.0
NIFTY,2017-10-05,14:30:00,9919.40,9922.55,9905.75,9910.95,0.0
NIFTY,2017-10-05,15:00:00,9912.05,9913.35,9900.00,9900.20,0.0
NIFTY,2017-10-05,15:30:00,9901.80,9901.85,9881.95,9887.45,0.0
NIFTY,2017-10-06,09:30:00,9908.15,9939.15,9907.65,9933.95,0.0
NIFTY,2017-10-06,10:00:00,9934.15,9955.75,9928.30,9955.05,0.0
NIFTY,2017-10-06,10:30:00,9954.40,9960.80,9947.50,9956.65,0.0
NIFTY,2017-10-06,11:00:00,9956.95,9959.90,9950.05,9957.55,0.0
NIFTY,2017-10-06,11:30:00,9957.45,9967.85,9957.30,9963.55,0.0
NIFTY,2017-10-06,12:00:00,9963.65,9966.05,9959.40,9959.40,0.0
NIFTY,2017-10-06,12:30:00,9959.45,9962.50,9955.40,9961.60,0.0
NIFTY,2017-10-06,13:00:00,9962.05,9963.40,9952.25,9955.35,0.0
NIFTY,2017-10-06,13:30:00,9955.30,9963.75,9954.85,9963.55,0.0
NIFTY,2017-10-06,14:00:00,9963.45,9967.25,9947.90,9950.65,0.0
NIFTY,2017-10-06,14:30:00,9952.45,9962.70,9952.45,9954.30,0.0
NIFTY,2017-10-06,15:00:00,9956.05,9966.30,9954.20,9958.40,0.0
NIFTY,2017-10-06,15:30:00,9960.70,9989.25,9959.05,9987.00,0.0
NIFTY,2017-10-09,09:30:00,9966.10,9984.30,9965.90,9984.30,0.0
NIFTY,2017-10-09,10:00:00,9985.00,10009.65,9985.00,10008.30,0.0
NIFTY,2017-10-09,10:30:00,10008.00,10015.65,9998.45,10009.00,0.0
NIFTY,2017-10-09,11:00:00,10008.85,10011.50,9999.20,10001.05,0.0
NIFTY,2017-10-09,11:30:00,10001.25,10002.85,9978.15,9988.90,0.0
NIFTY,2017-10-09,12:00:00,9989.25,9995.10,9984.00,9986.85,0.0
NIFTY,2017-10-09,12:30:00,9988.25,9988.85,9970.75,9973.25,0.0
NIFTY,2017-10-09,13:00:00,9974.10,9987.75,9973.20,9980.50,0.0
NIFTY,2017-10-09,13:30:00,9981.00,9991.20,9977.20,9987.25,0.0
NIFTY,2017-10-09,14:00:00,9987.75,10002.15,9983.45,9993.95,0.0
NIFTY,2017-10-09,14:30:00,9994.10,9996.90,9988.25,9994.20,0.0
NIFTY,2017-10-09,15:00:00,9996.45,10000.80,9983.15,9988.55,0.0
NIFTY,2017-10-09,15:30:00,9990.25,9995.45,9984.85,9987.70,0.0
NIFTY,2017-10-10,09:30:00,10013.70,10022.95,10008.50,10021.75,0.0
NIFTY,2017-10-10,10:00:00,10021.60,10022.00,10004.70,10015.25,0.0
NIFTY,2017-10-10,10:30:00,10015.20,10019.30,10002.65,10009.00,0.0
NIFTY,2017-10-10,11:00:00,10009.05,10022.70,10006.20,10022.70,0.0
NIFTY,2017-10-10,11:30:00,10022.85,10033.90,10021.50,10022.10,0.0
NIFTY,2017-10-10,12:00:00,10022.00,10024.15,10014.25,10015.75,0.0
NIFTY,2017-10-10,12:30:00,10014.95,10017.90,10011.30,10015.95,0.0
NIFTY,2017-10-10,13:00:00,10015.40,10017.40,10011.70,10015.40,0.0
NIFTY,2017-10-10,13:30:00,10015.50,10022.55,10015.40,10021.50,0.0
NIFTY,2017-10-10,14:00:00,10022.50,10024.15,10009.25,10017.45,0.0
NIFTY,2017-10-10,14:30:00,10017.05,10018.00,10002.35,10013.15,0.0
NIFTY,2017-10-10,15:00:00,10014.45,10026.25,10013.05,10020.25,0.0
NIFTY,2017-10-10,15:30:00,10021.90,10025.40,10010.05,10013.70,0.0
NIFTY,2017-10-11,09:30:00,10042.60,10055.80,10037.75,10055.45,0.0
NIFTY,2017-10-11,10:00:00,10055.75,10064.80,10048.40,10062.75,0.0
NIFTY,2017-10-11,10:30:00,10062.90,10067.20,10054.25,10060.45,0.0
NIFTY,2017-10-11,11:00:00,10060.00,10066.60,10059.25,10062.95,0.0
NIFTY,2017-10-11,11:30:00,10063.00,10063.15,10053.25,10053.65,0.0
NIFTY,2017-10-11,12:00:00,10053.55,10059.50,10050.60,10057.45,0.0
NIFTY,2017-10-11,12:30:00,10057.45,10058.75,10051.55,10056.60,0.0
NIFTY,2017-10-11,13:00:00,10056.90,10059.25,10051.55,10055.55,0.0
NIFTY,2017-10-11,13:30:00,10055.90,10059.05,10022.45,10024.95,0.0
NIFTY,2017-10-11,14:00:00,10024.60,10036.40,10010.50,10020.85,0.0
NIFTY,2017-10-11,14:30:00,10022.70,10022.70,9955.85,9978.50,0.0
NIFTY,2017-10-11,15:00:00,9980.45,9999.00,9974.15,9984.15,0.0
NIFTY,2017-10-11,15:30:00,9985.20,10000.90,9970.10,9972.30,0.0
