Date,Open,High,Low,Last,Change,Settle,Volume,Previous Day Open Interest
2017-12-04,6371.75,6418.5,6269.25,6278.5,80.5,6283.5,9585.0,4448.0
2017-12-05,6275.0,6358.0,6250.0,6287.25,6.75,6290.25,18462.0,5076.0
2017-12-06,6291.75,6325.5,6251.25,6320.0,21.5,6311.75,20355.0,7998.0
2017-12-07,6316.25,6354.0,6307.25,6343.25,30.0,6341.75,72016.0,13856.0
2017-12-08,6344.5,6398.0,6339.0,6362.25,16.75,6358.5,244209.0,42310.0
2017-12-11,6363.5,6427.75,6359.0,6422.75,57.5,6416.0,253405.0,100813.0
2017-12-12,6422.5,6426.25,6390.0,6402.75,13.0,6403.0,295812.0,157263.0
2017-12-13,6404.25,6437.75,6383.0,6417.75,14.25,6417.25,324198.0,205993.0
2017-12-14,6417.25,6443.75,6402.5,6403.5,8.25,6409.0,292635.0,234828.0
2017-12-15,6403.75,6502.75,6400.75,6500.0,89.5,6498.5,282475.0,263838.0
2017-12-18,6517.75,6559.5,6515.5,6552.5,37.5,6553.0,568.0,504.0
2017-12-19,6554.75,6562.75,6498.75,6522.0,33.5,6519.5,448.0,578.0
2017-12-20,6524.25,6546.75,6483.5,6504.0,11.25,6508.25,289.0,559.0
2017-12-21,6505.5,6539.25,6496.75,6509.0,2.25,6510.5,377.0,586.0
2017-12-22,6510.0,6520.0,6487.5,6502.25,8.75,6501.75,245.0,584.0
2017-12-26,6508.75,6509.5,6452.5,6478.25,23.25,6478.5,303.0,652.0
2017-12-27,6481.0,6494.0,6460.75,6471.75,5.0,6473.5,280.0,722.0
2017-12-28,6474.0,6495.25,6461.25,6462.5,8.75,6464.75,295.0,747.0
2017-12-29,6465.75,6486.5,6403.0,6404.5,37.0,6427.75,296.0,814.0
2018-01-02,6422.0,6541.25,6417.25,6533.75,106.0,6533.75,704.0,864.0
2018-01-03,6532.5,6609.5,6531.5,6601.25,69.5,6603.25,635.0,898.0
2018-01-04,6603.25,6635.5,6599.5,6625.25,19.0,6622.25,461.0,878.0
2018-01-05,6625.75,6689.75,6619.5,6685.0,64.5,6686.75,549.0,918.0
2018-01-08,6686.25,6709.0,6673.25,6707.75,20.5,6707.25,342.0,970.0
2018-01-09,6710.0,6726.25,6688.0,6701.25,,6707.25,775.0,1021.0
2018-01-10,6700.75,6704.75,6650.5,6697.25,8.5,6698.75,593.0,1074.0
2018-01-11,6693.0,6749.0,6686.75,6745.25,49.75,6748.5,836.0,1110.0
2018-01-12,6744.0,6797.25,6726.5,6794.0,47.75,6796.25,750.0,1067.0
2018-01-16,6808.75,6866.5,6753.0,6784.0,12.0,6784.25,773.0,1241.0
2018-01-17,6776.0,6856.5,6768.25,6842.75,62.25,6846.5,800.0,1355.0
2018-01-18,6843.0,6860.25,6818.25,6838.75,10.5,6836.0,508.0,1378.0
2018-01-19,6842.5,6878.5,6825.75,6874.0,32.75,6868.75,412.0,1436.0
2018-01-22,6859.0,6964.5,6849.0,6956.25,85.75,6954.5,494.0,1423.0
2018-01-23,6957.25,7005.5,6946.5,6985.0,36.25,6990.75,1135.0,1495.0
2018-01-24,6986.75,7028.75,6914.75,6960.75,34.0,6956.75,1316.0,1626.0
2018-01-25,6954.75,7012.0,6928.0,6962.0,0.25,6956.5,650.0,1796.0
2018-01-26,6961.0,7058.0,6961.0,7055.0,97.75,7054.25,491.0,1833.0
2018-01-29,7058.0,7072.0,7005.5,7018.75,36.75,7017.5,646.0,1848.0
2018-01-30,7025.0,7030.25,6929.5,6964.5,51.0,6966.5,725.0,1990.0
2018-01-31,6963.0,7014.0,6947.75,6952.0,21.25,6987.75,571.0,2183.0
2018-02-01,7000.5,7011.5,6910.5,6962.25,64.25,6923.5,1322.0,2279.0
2018-02-02,6967.25,6987.25,6778.5,6778.75,142.75,6780.75,1443.0,2428.0
2018-02-05,6776.25,6837.75,6418.25,6489.0,325.25,6455.5,1887.0,2604.0
2018-02-06,6505.0,6696.5,6287.0,6654.75,219.25,6674.75,2731.0,2608.0
2018-02-07,6687.0,6739.75,6553.5,6570.5,97.25,6577.5,2509.0,2636.0
2018-02-08,6570.0,6638.75,6322.75,6355.75,239.75,6337.75,2178.0,4129.0
2018-02-09,6359.0,6472.0,6187.5,6443.25,99.75,6437.5,1241.0,5001.0
2018-02-12,6464.25,6587.5,6434.75,6550.0,116.75,6554.25,888.0,5188.0
2018-02-13,6557.0,6591.0,6494.75,6583.5,28.75,6583.0,473.0,5236.0
2018-02-14,6585.0,6714.25,6485.25,6701.5,126.75,6709.75,4279.0,5258.0
2018-02-15,6703.0,6849.5,6694.25,6841.5,129.75,6839.5,1604.0,7259.0
2018-02-16,6837.0,6880.0,6788.25,6807.0,28.25,6811.25,1291.0,7511.0
2018-02-20,6820.0,6867.0,6749.0,6816.5,3.75,6815.0,1803.0,7651.0
2018-02-21,6811.0,6908.5,6767.25,6778.5,29.75,6785.25,3224.0,7794.0
2018-02-22,6779.0,6855.5,6720.75,6820.0,28.5,6813.75,1747.0,8158.0
2018-02-23,6811.0,6937.25,6808.5,6929.5,121.25,6935.0,3657.0,8227.0
2018-02-26,6944.0,7034.25,6916.5,7031.0,91.5,7026.5,1402.0,8394.0
2018-02-27,7025.5,7035.0,6931.5,6940.0,83.75,6942.75,2784.0,8589.0
2018-02-28,6942.0,6998.0,6886.75,6908.5,49.5,6893.25,2257.0,9003.0
2018-03-01,6904.0,6925.75,6717.0,6793.75,105.5,6787.75,8300.0,9406.0
2018-03-02,6794.5,6848.0,6674.25,6833.5,42.5,6830.25,5831.0,11358.0
2018-03-05,6826.0,6930.25,6768.75,6907.0,73.5,6903.75,8216.0,12994.0
2018-03-06,6908.25,6965.25,6898.25,6935.25,30.0,6933.75,13072.0,14448.0
2018-03-07,6894.5,6962.0,6825.25,6947.5,16.0,6949.75,19609.0,17436.0
2018-03-08,6949.5,7003.0,6939.25,6999.5,50.5,7000.25,57504.0,22551.0
2018-03-09,6999.5,7129.5,6987.75,7124.0,124.0,7124.25,276929.0,44069.0
2018-03-12,7132.75,7185.0,7124.0,7161.75,41.5,7165.75,349244.0,76157.0
2018-03-13,7160.75,7214.5,7050.5,7070.75,82.5,7083.25,555655.0,129179.0
2018-03-14,7062.75,7121.5,7036.5,7060.25,25.25,7058.0,469137.0,185770.0
2018-03-15,7060.75,7100.0,7027.25,7076.25,12.5,7070.5,348979.0,213106.0
2018-03-16,7072.75,7084.75,7033.0,7045.5,26.5,7044.0,285870.0,220577.0
2018-03-19,7070.5,7073.5,6858.0,6950.0,128.5,6949.5,482.0,769.0
2018-03-20,6941.25,6961.75,6899.5,6952.0,3.0,6952.5,291.0,805.0
2018-03-21,6947.25,6984.0,6877.5,6915.0,34.75,6917.75,1695.0,871.0
2018-03-22,6921.5,6946.25,6720.0,6725.5,192.25,6725.5,1818.0,2110.0
2018-03-23,6723.0,6752.5,6551.0,6579.5,138.75,6586.75,2158.0,3429.0
2018-03-26,6564.0,6807.75,6554.5,6807.75,219.0,6805.75,1198.0,4282.0
2018-03-27,6814.5,6879.0,6522.5,6582.0,213.0,6592.75,3045.0,4632.0
2018-03-28,6570.0,6613.5,6454.5,6520.0,84.25,6508.5,2365.0,6101.0
2018-03-29,6518.0,6682.0,6477.0,6601.0,118.5,6627.0,4019.0,6613.0
2018-04-02,6593.25,6617.5,6358.75,6442.0,203.25,6423.75,2488.0,8535.0
2018-04-03,6443.5,6524.0,6381.5,6500.5,74.25,6498.0,1781.0,9565.0
2018-04-04,6494.5,6616.75,6338.0,6608.75,112.0,6610.0,1558.0,9953.0
2018-04-05,6604.0,6680.0,6588.25,6631.75,17.5,6627.5,869.0,10305.0
2018-04-06,6633.75,6639.0,6437.0,6481.5,146.0,6481.5,1561.0,10360.0
2018-04-09,6494.0,6643.5,6488.5,6519.0,42.0,6523.5,1806.0,10592.0
2018-04-10,6515.5,6677.0,6500.0,6650.5,126.75,6650.25,2107.0,10679.0
2018-04-11,6650.0,6688.5,6578.0,6619.0,31.5,6618.75,839.0,10675.0
2018-04-12,6633.0,6719.75,6617.5,6701.5,78.0,6696.75,849.0,10654.0
2018-04-13,6696.5,6738.0,6632.25,6667.0,30.0,6666.75,1781.0,10593.0
2018-04-16,6696.0,6746.75,6666.75,6730.0,71.5,6738.25,406.0,10513.0
2018-04-17,6731.5,6871.0,6726.5,6852.0,117.0,6855.25,671.0,10501.0
2018-04-18,6871.0,6892.25,6824.25,6872.0,14.75,6870.0,340.0,10395.0
2018-04-19,6882.5,6891.5,6782.0,6805.0,63.75,6806.25,536.0,10374.0
2018-04-20,6806.0,6815.0,6674.5,6703.0,103.5,6702.75,786.0,10358.0
2018-04-23,6741.25,6755.5,6644.0,6686.0,9.75,6693.0,2214.0,10347.0
2018-04-24,6693.0,6742.5,6494.75,6552.5,140.5,6552.5,1184.0,11009.0
2018-04-25,6554.0,6600.0,6457.0,6595.0,28.25,6580.75,1699.0,11179.0
2018-04-26,6615.0,6773.0,6586.5,6767.0,178.25,6759.0,1066.0,11285.0
2018-04-27,6772.5,6794.0,6650.0,6692.5,65.25,6693.75,1038.0,11178.0
2018-04-30,6701.5,6742.0,6621.0,6626.0,57.25,6636.5,687.0,11061.0
2018-05-01,6633.0,6760.0,6603.0,6739.0,78.75,6715.25,531.0,11045.0
2018-05-02,6741.25,6750.75,6650.75,6651.5,58.0,6657.25,540.0,10968.0
2018-05-03,6659.0,6692.5,6563.25,6689.5,31.0,6688.25,878.0,10864.0
2018-05-04,6692.0,6812.0,6635.0,6804.0,110.5,6798.75,753.0,10797.0
2018-05-07,6815.0,6874.5,6798.5,6844.5,52.25,6851.0,842.0,10721.0
2018-05-08,6847.5,6861.5,6794.5,6848.75,5.5,6845.5,373.0,10851.0
2018-05-09,6850.0,6926.25,6835.0,6922.5,75.25,6920.75,249.0,10835.0
2018-05-10,6920.0,6994.75,6916.0,6976.0,69.25,6990.0,484.0,10843.0
2018-05-11,6982.5,7002.5,6954.5,6983.5,5.0,6985.0,398.0,10744.0
2018-05-14,6990.0,7038.0,6982.0,6992.0,14.0,6999.0,369.0,10775.0
2018-05-15,6998.5,7000.75,6880.0,6916.0,83.75,6915.25,853.0,10810.0
2018-05-16,6912.5,6976.5,6901.75,6960.5,47.0,6962.25,559.0,10839.0
2018-05-17,6961.0,6985.5,6902.0,6931.5,31.25,6931.0,906.0,10850.0
2018-05-18,6937.5,6959.75,6889.0,6900.0,32.0,6899.0,757.0,10842.0
2018-05-21,6918.0,6981.75,6908.5,6941.5,41.75,6940.75,769.0,10810.0
2018-05-22,6936.0,6978.75,6915.75,6934.25,6.5,6934.25,2926.0,10857.0
2018-05-23,6931.5,6985.5,6855.5,6981.25,47.75,6982.0,1094.0,12945.0
2018-05-24,6981.5,6998.25,6910.5,6980.5,0.25,6982.25,804.0,13063.0
2018-05-25,6983.75,7027.0,6968.75,6992.0,2.75,6985.0,475.0,13177.0
2018-05-29,7002.5,7031.0,6916.5,6972.25,15.75,6969.25,1960.0,13232.0
2018-05-30,6970.0,7018.5,6944.0,7008.75,42.75,7012.0,1331.0,13754.0
2018-05-31,7002.0,7049.5,6983.5,7007.5,10.5,7001.5,1876.0,14224.0
2018-06-01,7003.25,7114.25,7003.25,7109.5,106.5,7108.0,4452.0,14844.0
2018-06-04,7106.25,7176.0,7097.0,7173.0,65.25,7173.25,3200.0,16877.0
2018-06-05,7170.0,7210.5,7161.75,7207.25,30.0,7203.25,3983.0,18042.0
2018-06-06,7206.25,7247.0,7166.25,7241.0,35.75,7239.0,12897.0,18798.0
2018-06-07,7242.25,7258.0,7140.5,7186.0,54.25,7184.75,68276.0,21147.0
2018-06-08,7184.75,7187.75,7101.5,7175.0,8.25,7176.5,239658.0,44131.0
2018-06-11,7168.75,7214.75,7145.75,7191.0,19.5,7196.0,276768.0,80887.0
2018-06-12,7192.5,7244.75,7181.0,7241.75,30.25,7226.25,275735.0,148285.0
2018-06-13,7241.75,7290.0,7219.25,7232.75,4.75,7231.0,353202.0,181887.0
2018-06-14,7232.25,7321.0,7205.25,7311.75,80.25,7311.25,333787.0,201462.0
2018-06-15,7310.25,7318.75,7245.0,7277.0,29.75,7281.5,357849.0,215339.0
2018-06-18,7300.75,7315.0,7239.0,7303.75,6.0,7304.5,97.0,1696.0
2018-06-19,7299.5,7305.25,7189.0,7283.25,24.0,7280.5,328.0,1707.0
2018-06-20,7280.0,7364.0,7256.25,7341.5,61.0,7341.5,233.0,1729.0
2018-06-21,7342.75,7385.5,7255.25,7258.0,76.0,7265.5,364.0,1751.0
2018-06-22,7255.75,7299.5,7228.5,7244.25,15.5,7250.0,207.0,1756.0
2018-06-25,7248.25,7248.5,7023.25,7094.25,151.0,7099.0,523.0,1773.0
2018-06-26,7097.5,7156.0,7068.0,7116.5,30.0,7129.0,346.0,1797.0
2018-06-27,7120.0,7177.25,7013.75,7023.0,105.75,7023.25,493.0,1831.0
2018-06-28,7018.0,7096.5,6985.75,7083.0,61.75,7085.0,407.0,1814.0
2018-06-29,7080.0,7144.0,7071.25,7094.0,6.25,7091.25,385.0,1853.0
2018-07-02,7094.0,7143.25,7012.0,7140.5,49.75,7141.0,306.0,1851.0
2018-07-03,7134.25,7189.25,7048.5,7048.5,93.0,7048.0,339.0,1879.0
2018-07-05,7046.0,7151.5,7042.25,7150.5,102.0,7150.0,350.0,1832.0
2018-07-06,7132.0,7260.25,7127.5,7255.25,108.0,7258.0,359.0,1825.0
2018-07-09,7262.0,7326.5,7260.0,7326.5,67.75,7325.75,216.0,1809.0
2018-07-10,7326.5,7359.5,7287.0,7297.5,0.75,7326.5,649.0,1802.0
2018-07-11,7289.25,7313.5,7231.25,7282.5,47.75,7278.75,607.0,1883.0
2018-07-12,7280.0,7410.75,7277.5,7408.75,128.5,7407.25,683.0,1824.0
2018-07-13,7407.0,7437.5,7393.0,7419.5,10.0,7417.25,225.0,1893.0
2018-07-16,7433.25,7437.5,7344.75,7346.75,66.5,7350.75,379.0,1896.0
2018-07-17,7346.5,7462.0,7320.0,7450.75,97.5,7448.25,794.0,1863.0
2018-07-18,7454.5,7463.5,7409.5,7426.25,17.0,7431.25,261.0,1810.0
2018-07-19,7436.25,7441.75,7382.5,7396.25,36.75,7394.5,212.0,1818.0
2018-07-20,7410.0,7438.0,7379.5,7390.75,8.25,7386.25,388.0,1810.0
2018-07-23,7396.0,7457.5,7339.0,7447.75,69.5,7455.75,292.0,1805.0
2018-07-24,7451.5,7513.25,7412.5,7437.75,14.25,7441.5,349.0,1788.0
2018-07-25,7433.0,7554.0,7424.75,7508.5,53.0,7494.5,503.0,1779.0
2018-07-26,7483.25,7483.25,7390.5,7450.5,37.25,7457.25,474.0,1804.0
2018-07-27,7458.5,7494.0,7291.5,7326.5,130.5,7326.75,675.0,1761.0
2018-07-30,7327.25,7334.0,7193.5,7233.0,101.25,7225.5,794.0,1849.0
2018-07-31,7231.0,7321.0,7215.0,7317.5,44.0,7269.5,492.0,1900.0
2018-08-01,7313.5,7327.0,7265.5,7309.5,31.75,7301.25,848.0,1938.0
2018-08-02,7315.0,7418.0,7242.0,7416.5,108.75,7410.0,1013.0,2174.0
2018-08-03,7412.0,7439.25,7387.5,7430.0,16.5,7426.5,239.0,2117.0
2018-08-06,7434.0,7473.75,7412.75,7468.5,41.5,7468.0,283.0,2104.0
2018-08-07,7465.0,7510.5,7465.0,7504.5,33.5,7501.5,426.0,2119.0
2018-08-08,7501.5,7518.25,7467.25,7487.0,6.0,7495.5,1121.0,2107.0
2018-08-09,7490.0,7529.0,7483.5,7493.5,4.0,7499.5,601.0,2436.0
2018-08-10,7494.0,7494.0,7415.0,7455.0,48.25,7451.25,515.0,2555.0
2018-08-13,7441.5,7501.5,7404.5,7444.0,9.25,7442.0,476.0,2554.0
2018-08-14,7450.5,7489.0,7423.5,7486.0,41.0,7483.0,510.0,2540.0
2018-08-15,7483.5,7488.75,7342.0,7405.0,84.25,7398.75,1631.0,2383.0
2018-08-16,7403.0,7459.5,7390.0,7406.0,15.25,7414.0,1411.0,2675.0
2018-08-17,7398.75,7431.5,7348.25,7414.5,1.25,7412.75,937.0,3386.0
2018-08-20,7417.0,7444.0,7376.25,7407.75,0.75,7412.0,759.0,3808.0
2018-08-21,7407.0,7477.0,7395.0,7403.5,10.75,7422.75,577.0,4078.0
2018-08-22,7404.5,7468.5,7378.25,7459.0,35.5,7458.25,642.0,4137.0
2018-08-23,7461.0,7498.5,7437.5,7449.25,8.5,7449.75,469.0,4174.0
2018-08-24,7453.0,7525.0,7449.0,7522.25,71.25,7521.0,608.0,4187.0
2018-08-27,7525.25,7595.0,7525.25,7593.0,72.75,7593.75,818.0,4217.0
2018-08-28,7595.0,7622.75,7590.5,7608.25,10.25,7604.0,1342.0,4240.0
2018-08-29,7609.0,7702.0,7606.0,7698.0,92.0,7696.0,1588.0,4146.0
2018-08-30,7699.0,7723.5,7653.75,7670.0,20.0,7676.0,1094.0,4432.0
2018-08-31,7669.5,7709.5,7661.0,7701.75,12.5,7688.5,1200.0,4508.0
2018-09-04,7697.25,7720.5,7615.0,7670.5,21.75,7666.75,2527.0,4575.0
2018-09-05,7666.0,7670.5,7531.0,7564.0,107.25,7559.5,3863.0,5028.0
2018-09-06,7559.75,7571.75,7436.25,7482.5,74.0,7485.5,4954.0,6271.0
2018-09-07,7482.5,7521.5,7420.5,7459.75,19.75,7465.75,3909.0,8016.0
2018-09-10,7462.0,7510.5,7442.25,7488.0,22.0,7487.75,3573.0,8733.0
2018-09-11,7488.0,7551.75,7432.0,7541.75,51.5,7539.25,9027.0,9366.0
2018-09-12,7543.25,7568.0,7452.0,7510.25,25.5,7513.75,25451.0,11019.0
2018-09-13,7510.25,7611.25,7496.75,7593.75,79.25,7593.0,77024.0,18863.0
2018-09-14,7593.0,7627.0,7544.25,7574.0,19.5,7573.5,334110.0,42570.0
2018-09-17,7566.25,7575.0,7458.0,7464.5,108.5,7465.0,451161.0,86112.0
2018-09-18,7463.5,7564.25,7422.25,7529.25,59.5,7524.5,472332.0,145653.0
2018-09-19,7529.25,7546.0,7470.75,7529.0,2.0,7526.5,405954.0,202124.0
2018-09-20,7529.75,7616.75,7514.0,7613.25,82.25,7608.75,401300.0,227200.0
