Time,Open,High,Low,Last,Change,Volume
05/31/18,187.22,188.23,186.14,186.87,-0.63,27482700
05/30/18,187.72,188,186.78,187.5,-0.40000000000001,18690500
05/29/18,187.6,188.75,186.87,187.9,-0.68000000000001,22514000
05/25/18,188.23,189.65,187.65,188.58,0.43000000000001,17460900
05/24/18,188.77,188.84,186.21,188.15,-0.21000000000001,23233900
05/23/18,186.35,188.5,185.76,188.36,1.2,20058400
05/22/18,188.38,188.88,186.78,187.16,-0.47,15240700
05/21/18,188,189.27,186.91,187.63,1.32,18400700
05/18/18,187.19,187.81,186.13,186.31,-0.68000000000001,18297700
05/17/18,188,188.91,186.36,186.99,-1.19,17294000
05/16/18,186.07,188.46,186,188.18,1.74,19183000
05/15/18,186.78,187.07,185.1,186.44,-1.71,23695100
05/14/18,189.01,189.53,187.86,188.15,-0.44,20778700
05/11/18,189.49,190.06,187.45,188.59,-1.45,26212200
05/10/18,187.74,190.37,187.65,190.04,2.68,27989200
05/09/18,186.55,187.4,185.22,187.36,1.31,23211200
05/08/18,184.99,186.22,183.665,186.05,0.89000000000001,28402700
05/07/18,185.18,187.67,184.75,185.16,1.33,42451400
05/04/18,178.25,184.25,178.17,183.83,6.94,56201300
05/03/18,175.88,177.5,174.44,176.89,0.31999999999999,34068100
05/02/18,175.23,177.75,173.8,176.57,7.47,66539300
05/01/18,166.41,169.2,165.27,169.1,3.84,53569300
04/30/18,162.13,167.26,161.84,165.26,2.94,42427400
04/27/18,164,164.33,160.63,162.32,-1.9,35655800
04/26/18,164.12,165.73,163.37,164.22,0.56999999999999,27963000
04/25/18,162.62,165.42,162.41,163.65,0.71000000000001,28382000
04/24/18,165.67,166.33,161.22,162.94,-2.3,33692000
04/23/18,166.83,166.92,164.09,165.24,-0.47999999999999,36515400
04/20/18,170.6,171.22,165.43,165.72,-7.08,65491100
04/19/18,174.95,175.39,172.66,172.8,-5.04,34808800
04/18/18,177.81,178.82,176.88,177.84,-0.40000000000001,20754500
04/17/18,176.49,178.94,176.41,178.24,2.42,26605400
04/16/18,175.03,176.19,174.83,175.82,1.09,21578400
04/13/18,174.78,175.84,173.85,174.73,0.59,25124200
04/12/18,173.41,175,173.04,174.14,1.7,22889200
04/11/18,172.23,173.92,171.7,172.44,-0.81,22431600
04/10/18,173,174,171.53,173.25,3.2,28614200
04/09/18,169.88,173.09,169.845,170.05,1.67,29017700
04/06/18,170.97,172.48,168.2,168.38,-4.42,35005200
04/05/18,172.58,174.23,172.08,172.8,1.19,26933100
04/04/18,164.88,172.01,164.77,171.61,3.22,34605400
04/03/18,167.64,168.745,164.88,168.39,1.71,30278000
04/02/18,167.88,168.94,164.47,166.68,-1.1,37586700
03/29/18,167.8,171.75,166.9,167.78,1.3,38398500
03/28/18,167.25,170.02,165.19,166.48,-1.86,41668500
03/27/18,173.68,175.15,166.92,168.34,-4.43,40922500
03/26/18,168.07,173.1,166.44,172.77,7.83,37541200
03/23/18,168.39,169.92,164.94,164.94,-3.91,41028700
03/22/18,170,172.68,168.6,168.85,-2.42,41490700
03/21/18,175.04,175.09,171.26,171.27,-3.97,37054900
03/20/18,175.24,176.8,174.94,175.24,-0.060000000000002,19649300
03/19/18,177.32,177.47,173.66,175.3,-2.72,33446700
03/16/18,178.65,179.12,177.62,178.02,-0.63,39404600
03/15/18,178.5,180.24,178.07,178.65,0.21000000000001,22743700
03/14/18,180.32,180.52,177.81,178.44,-1.53,29368300
03/13/18,182.59,183.5,179.24,179.97,-1.75,31693500
03/12/18,180.29,182.39,180.21,181.72,1.74,32207000
03/09/18,177.96,180,177.39,179.98,3.04,32185100
03/08/18,175.48,177.12,175.07,176.94,1.91,23774100
03/07/18,174.94,175.85,174.27,175.03,-1.64,31703400
03/06/18,177.91,178.25,176.13,176.67,-0.15000000000001,23788500
03/05/18,175.21,177.74,174.52,176.82,0.60999999999999,28401300
03/02/18,172.8,176.3,172.45,176.21,1.21,38453900
03/01/18,178.54,179.775,172.66,175,-3.12,48801900
02/28/18,179.26,180.615,178.05,178.12,-0.26999999999998,37782100
02/27/18,179.1,180.48,178.16,178.39,-0.58000000000001,38928100
02/26/18,176.35,179.39,176.21,178.97,3.47,38162100
02/23/18,173.67,175.65,173.54,175.5,3,33812300
02/22/18,171.8,173.95,171.71,172.5,1.43,30991900
02/21/18,172.83,174.12,171.01,171.07,-0.78,37471600
02/20/18,172.05,174.26,171.42,171.85,-0.58000000000001,33930500
02/16/18,172.36,174.82,171.77,172.43,-0.56,40176000
02/15/18,169.79,173.09,169,172.99,5.62,51147100
02/14/18,163.04,167.54,162.88,167.37,3.03,40644900
02/13/18,161.95,164.75,161.65,164.34,1.63,32549100
02/12/18,158.5,163.89,157.51,162.71,6.3,60819500
02/09/18,157.07,157.89,150.24,156.41,1.26,70672600
02/08/18,160.29,161,155.03,155.15,-4.39,54390500
02/07/18,163.09,163.4,159.07,159.54,-3.49,51608500
02/06/18,154.83,163.72,154,163.03,6.54,68243800
02/05/18,159.1,163.88,156,156.49,-4.01,72738496
02/02/18,166,166.8,160.1,160.5,-7.28,86593800
02/01/18,167.16,168.62,166.76,167.78,0.34999999999999,47230700
01/31/18,166.87,168.44,166.5,167.43,0.46000000000001,32478900
01/30/18,165.52,167.37,164.7,166.97,-0.99000000000001,46048100
01/29/18,170.16,170.16,167.07,167.96,-3.55,50640400
01/26/18,172,172,170.06,171.51,0.39999999999998,39143000
01/25/18,174.51,174.95,170.53,171.11,-3.11,41529000
01/24/18,177.25,177.3,173.2,174.22,-2.82,51105000
01/23/18,177.3,179.44,176.82,177.04,0.039999999999992,32689100
01/22/18,177.3,177.78,176.6,177,-1.46,27108500
01/19/18,178.61,179.58,177.41,178.46,-0.79999999999998,32425000
01/18/18,179.37,180.1,178.25,179.26,0.16,31193300
01/17/18,176.15,179.25,175.07,179.1,2.91,34386800
01/16/18,177.9,179.39,176.14,176.19,-0.90000000000001,29565900
01/12/18,176.18,177.36,175.65,177.09,1.81,25418000
01/11/18,174.59,175.49,174.49,175.28,0.99000000000001,18667700
01/10/18,173.16,174.3,173,174.29,-0.04000000000002,23959800
01/09/18,174.55,175.06,173.41,174.33,-0.019999999999982,21583900
01/08/18,174.35,175.61,173.93,174.35,-0.65000000000001,20567700
01/05/18,173.44,175.37,173.05,175,1.97,23660000
01/04/18,172.54,173.47,172.08,173.03,0.80000000000001,22434500
01/03/18,172.53,174.55,171.96,172.23,-0.030000000000001,29517800
01/02/18,170.16,172.3,169.26,172.26,3.03,25555900
12/29/17,170.52,170.59,169.22,169.23,-1.85,25999900
12/28/17,171,171.85,170.48,171.08,0.48000000000002,16480100
12/27/17,170.1,170.78,169.71,170.6,0.030000000000001,21498200
12/26/17,170.8,171.47,169.68,170.57,-4.44,33185500
12/22/17,174.68,175.42,174.5,175.01,0,16349400
12/21/17,174.17,176.02,174.1,175.01,0.66,20949800
12/20/17,174.87,175.42,173.25,174.35,-0.19,23475600
12/19/17,175.03,175.39,174.09,174.54,-1.88,27436400
12/18/17,174.88,177.2,174.86,176.42,2.45,29421100
12/15/17,173.63,174.17,172.46,173.97,1.75,40169300
12/14/17,172.4,173.13,171.65,172.22,-0.050000000000011,20476500
12/13/17,172.5,173.54,172,172.27,0.57000000000002,23818400
12/12/17,172.15,172.39,171.46,171.7,-0.97,19409200
12/11/17,169.2,172.89,168.79,172.67,3.3,35273700
12/08/17,170.49,171,168.82,169.37,0.050000000000011,23355200
12/07/17,169.03,170.44,168.91,169.32,0.31,25673300
12/06/17,167.5,170.205,166.46,169.01,-0.63,28560000
12/05/17,169.06,171.52,168.4,169.64,-0.16000000000003,27350100
12/04/17,172.48,172.62,169.63,169.8,-1.25,32542300
12/01/17,169.95,171.67,168.5,171.05,-0.79999999999998,39759200
11/30/17,170.43,172.14,168.44,171.85,2.37,41527200
11/29/17,172.63,172.92,167.16,169.48,-3.59,41666300
11/28/17,174.3,174.87,171.86,173.07,-1.02,26428800
11/27/17,175.05,175.08,173.34,174.09,-0.88,20716800
11/24/17,175.1,175.5,174.65,174.97,0.0099999999999909,14026600
11/22/17,173.36,175,173.05,174.96,1.82,25588900
11/21/17,170.78,173.7,170.78,173.14,3.16,25131200
11/20/17,170.29,170.56,169.56,169.98,-0.17000000000002,16262400
11/17/17,171.04,171.39,169.64,170.15,-0.94999999999999,21899500
11/16/17,171.18,171.87,170.3,171.1,2.02,23637400
11/15/17,169.97,170.32,168.38,169.08,-2.26,29158000
11/14/17,173.04,173.48,171.18,171.34,-2.63,24782400
11/13/17,173.5,174.5,173.4,173.97,-0.69999999999999,16982000
11/10/17,175.11,175.38,174.27,174.67,-1.21,25145500
11/09/17,175.11,176.095,173.14,175.88,-0.36000000000001,29482500
11/08/17,174.66,176.24,174.33,176.24,1.43,24409500
11/07/17,173.91,175.25,173.6,174.81,0.56,24361400
11/06/17,172.37,174.99,171.72,174.25,1.75,35026300
11/03/17,174,174.26,171.12,172.5,4.39,59398600
11/02/17,167.64,168.5,165.28,168.11,1.22,41393300
11/01/17,169.87,169.94,165.61,166.89,-2.15,33637700
10/31/17,167.9,169.65,166.94,169.04,2.32,36046800
10/30/17,163.89,168.07,163.72,166.72,3.67,44700700
10/27/17,159.28,163.6,158.7,163.05,5.64,44454100
10/26/17,157.23,157.83,156.78,157.41,1,17000400
10/25/17,156.91,157.55,155.27,156.41,-0.69,21207000
10/24/17,156.29,157.42,156.2,157.1,0.93000000000001,17757200
10/23/17,156.89,157.69,155.5,156.17,-0.080000000000013,21984300
10/20/17,156.61,157.75,155.96,156.25,0.27000000000001,23974100
10/19/17,156.75,157.08,155.02,155.98,-3.78,42584100
10/18/17,160.42,160.71,159.6,159.76,-0.71000000000001,16374100
10/17/17,159.78,160.87,159.23,160.47,0.59,18997200
10/16/17,157.9,160,157.65,159.88,2.89,24121400
10/13/17,156.73,157.28,156.41,156.99,0.99000000000001,16394100
10/12/17,156.35,157.37,155.73,156,-0.55000000000001,16125000
10/11/17,155.97,156.98,155.75,156.55,0.65000000000001,16905600
10/10/17,156.05,158,155.1,155.9,0.060000000000002,15617000
10/09/17,155.81,156.73,155.485,155.84,0.53999999999999,16262900
10/06/17,154.97,155.49,154.56,155.3,-0.089999999999975,17407500
10/05/17,154.18,155.44,154.05,155.39,1.91,21283700
10/04/17,153.63,153.86,152.46,153.48,-1,20163700
10/03/17,154.01,155.09,153.91,154.48,0.66999999999999,16230200
10/02/17,154.26,154.45,152.72,153.81,-0.31,18698800
09/29/17,153.21,154.13,152,154.12,0.84,26299800
09/28/17,153.89,154.28,152.7,153.28,-0.94999999999999,22005400
09/27/17,153.8,154.72,153.54,154.23,1.09,25504200
09/26/17,151.78,153.92,151.69,153.14,2.59,36660000
09/25/17,149.99,151.83,149.16,150.55,-1.34,44387300
09/22/17,152.02,152.27,150.56,151.89,-1.5,46645400
09/21/17,155.8,155.8,152.75,153.39,-2.68,37511600
09/20/17,157.9,158.26,153.83,156.07,-2.66,52951300
09/19/17,159.51,159.77,158.44,158.73,0.060000000000002,20810600
09/18/17,160.11,160.5,157.995,158.67,-1.21,28269400
09/15/17,158.47,160.97,158,159.88,1.6,49114600
09/14/17,158.99,159.4,158.09,158.28,-1.37,23760700
09/13/17,159.87,159.96,157.91,159.65,-1.21,44907300
09/12/17,162.61,163.96,158.77,160.86,-0.63999999999999,71714000
09/11/17,160.5,162.05,159.89,161.5,2.87,31580700
09/08/17,160.86,161.15,158.53,158.63,-2.63,28611500
09/07/17,162.09,162.24,160.36,161.26,-0.65000000000001,21928500
09/06/17,162.71,162.99,160.52,161.91,-0.17000000000002,21651700
09/05/17,163.75,164.25,160.56,162.08,-1.97,29536300
09/01/17,164.8,164.94,163.63,164.05,0.050000000000011,16591000
08/31/17,163.64,164.52,163.48,164,0.65000000000001,26785000
08/30/17,163.8,163.89,162.61,163.35,0.44,27269500
08/29/17,160.1,163.12,160,162.91,1.44,29503400
08/28/17,160.14,162,159.93,161.47,1.61,25965900
08/25/17,159.65,160.56,159.27,159.86,0.59,25480000
08/24/17,160.43,160.74,158.55,159.27,-0.70999999999998,19818900
08/23/17,159.07,160.47,158.88,159.98,0.19999999999999,19399000
08/22/17,158.23,160,158.02,159.78,2.57,21604500
08/21/17,157.5,157.89,155.11,157.21,-0.28999999999999,26368500
08/18/17,157.86,159.5,156.72,157.5,-0.36000000000001,27428000
08/17/17,160.52,160.71,157.84,157.86,-3.09,27940500
08/16/17,161.94,162.51,160.15,160.95,-0.65000000000001,27671600
08/15/17,160.66,162.195,160.14,161.6,1.75,29465400
08/14/17,159.32,160.21,158.75,159.85,2.37,22122700
08/11/17,156.6,158.57,156.07,157.48,2.16,26257000
08/10/17,159.9,160,154.63,155.32,-5.74,40804200
08/09/17,159.26,161.27,159.11,161.06,0.97999999999999,26131500
08/08/17,158.6,161.83,158.27,160.08,1.27,36205800
08/07/17,157.06,158.92,156.67,158.81,2.42,21870300
08/04/17,156.07,157.4,155.69,156.39,0.81999999999999,20559800
08/03/17,157.05,157.21,155.02,155.57,-1.57,27097200
08/02/17,159.28,159.75,156.16,157.14,7.09,69936800
08/01/17,149.1,150.22,148.41,150.05,1.32,35368600
07/31/17,149.9,150.33,148.13,148.73,-0.77000000000001,19845900
07/28/17,149.89,150.23,149.19,149.5,-1.06,17213600
07/27/17,153.75,153.99,147.3,150.56,-2.9,32476300
07/26/17,153.35,153.93,153.06,153.46,0.72,15780900
07/25/17,151.8,153.84,151.8,152.74,0.65000000000001,18853900
07/24/17,150.58,152.44,149.9,152.09,1.82,21493100
07/21/17,149.99,150.44,148.88,150.27,-0.069999999999993,26252600
07/20/17,151.5,151.74,150.19,150.34,-0.68000000000001,17243700
07/19/17,150.48,151.42,149.95,151.02,0.94,20922900
07/18/17,149.2,150.13,148.67,150.08,0.52000000000001,17868700
07/17/17,148.82,150.9,148.57,149.56,0.52000000000001,23793400
07/14/17,147.97,149.33,147.33,149.04,1.27,20132000
07/13/17,145.5,148.49,145.44,147.77,2.03,25199300
07/12/17,145.87,146.18,144.82,145.74,0.21000000000001,24884400
07/11/17,144.73,145.85,144.38,145.53,0.47,19781800
07/10/17,144.11,145.95,143.37,145.06,0.88,21090600
07/07/17,142.9,144.75,142.9,144.18,1.45,19201700
07/06/17,143.02,143.5,142.41,142.73,-1.36,24128700
07/05/17,143.69,144.79,142.72,144.09,0.59,21569500
07/03/17,144.88,145.3,143.1,143.5,-0.52000000000001,14277800
06/30/17,144.45,144.96,143.78,144.02,0.34,23024100
06/29/17,144.71,145.13,142.28,143.68,-2.15,31499300
06/28/17,144.49,146.11,143.16,145.83,2.1,22082400
06/27/17,145.01,146.16,143.62,143.73,-2.09,24761800
06/26/17,147.17,148.28,145.38,145.82,-0.46000000000001,25692300
06/23/17,145.13,147.16,145.11,146.28,0.65000000000001,35439300
06/22/17,145.77,146.7,145.12,145.63,-0.24000000000001,19106200
06/21/17,145.52,146.07,144.61,145.87,0.86000000000001,21265700
06/20/17,146.87,146.87,144.94,145.01,-1.33,24900000
06/19/17,143.66,146.74,143.66,146.34,4.07,32541400
06/16/17,143.78,144.5,142.2,142.27,-2.02,50361000
06/15/17,143.32,144.48,142.21,144.29,-0.87,32165300
06/14/17,147.5,147.5,143.84,145.16,-1.43,31531200
06/13/17,147.16,147.45,145.15,146.59,1.17,34165400
06/12/17,145.74,146.09,142.51,145.42,-3.56,72307296
06/09/17,155.19,155.19,146.02,148.98,-6.01,64882600
06/08/17,155.25,155.54,154.4,154.99,-0.38,21250700
06/07/17,155.02,155.98,154.48,155.37,0.92000000000002,21069600
06/06/17,153.9,155.81,153.78,154.45,0.51999999999998,26624900
06/05/17,154.34,154.45,153.46,153.93,-1.52,25331600
06/02/17,153.58,155.45,152.89,155.45,2.27,27770700
06/01/17,153.17,153.33,152.22,153.18,0.42000000000002,16404000
05/31/17,153.97,154.17,152.38,152.76,-0.91,24451100
05/30/17,153.42,154.43,153.33,153.67,0.059999999999974,20126800
05/26/17,154,154.24,153.31,153.61,-0.25999999999999,21927600
05/25/17,153.73,154.35,153.03,153.87,0.53,19235500
05/24/17,153.84,154.17,152.67,153.34,-0.46000000000001,19219100
05/23/17,154.9,154.9,153.31,153.8,-0.19,19918800
05/22/17,154,154.58,152.91,153.99,0.93000000000001,22966400
05/19/17,153.38,153.98,152.63,153.06,0.52000000000001,26960700
05/18/17,151.27,153.34,151.13,152.54,2.29,33568200
05/17/17,153.6,154.57,149.71,150.25,-5.22,50767600
05/16/17,155.94,156.06,154.72,155.47,-0.22999999999999,20048400
05/15/17,156.03,156.65,155.05,155.7,-0.40000000000001,26009700
05/12/17,154.7,156.42,154.67,156.1,2.15,32527000
05/11/17,152.45,154.07,152.31,153.95,0.69,27255000
05/10/17,153.63,153.94,152.11,153.26,-0.73000000000002,25805600
05/09/17,153.87,154.88,153.45,153.99,0.98000000000002,39130300
05/08/17,149.03,153.7,149.03,153.01,4.05,48752400
05/05/17,146.76,148.98,146.76,148.96,2.43,27327700
05/04/17,146.52,147.14,145.81,146.53,-0.53,23371800
05/03/17,145.59,147.49,144.27,147.06,-0.44999999999999,45697000
05/02/17,147.54,148.09,146.84,147.51,0.92999999999998,45352100
05/01/17,145.1,147.2,144.96,146.58,2.93,33602900
04/28/17,144.09,144.3,143.27,143.65,-0.13999999999999,20860300
04/27/17,143.92,144.16,143.31,143.79,0.10999999999999,14246300
04/26/17,144.47,144.6,143.38,143.68,-0.84999999999999,20041200
04/25/17,143.91,144.9,143.87,144.53,0.89000000000001,18871500
04/24/17,143.5,143.95,143.18,143.64,1.37,17134300
04/21/17,142.44,142.68,141.85,142.27,-0.16999999999999,17320900
04/20/17,141.22,142.92,141.16,142.44,1.76,23319500
04/19/17,141.88,142,140.45,140.68,-0.51999999999998,17328300
04/18/17,141.41,142.04,141.11,141.2,-0.63000000000002,14697500
04/17/17,141.48,141.88,140.87,141.83,0.78,16582000
04/13/17,141.91,142.38,141.05,141.05,-0.75,17822800
04/12/17,141.6,142.15,141.01,141.8,0.17000000000002,20350000
04/11/17,142.94,143.35,140.06,141.63,-1.54,30379300
04/10/17,143.6,143.88,142.9,143.17,-0.17000000000002,18933300
04/07/17,143.73,144.18,143.27,143.34,-0.31999999999999,16667100
04/06/17,144.29,144.52,143.45,143.66,-0.36000000000001,21149000
04/05/17,144.22,145.46,143.81,144.02,-0.75,27717800
04/04/17,143.25,144.89,143.17,144.77,1.07,19891300
04/03/17,143.71,144.12,143.05,143.7,0.039999999999992,19985700
03/31/17,143.72,144.27,143.01,143.66,-0.27000000000001,19661600
03/30/17,144.19,144.5,143.5,143.93,-0.19,21207200
03/29/17,143.68,144.49,143.19,144.12,0.31999999999999,29189900
03/28/17,140.91,144.04,140.62,143.8,2.92,33374800
03/27/17,139.39,141.22,138.62,140.88,0.24000000000001,23575000
03/24/17,141.5,141.74,140.35,140.64,-0.28,22395500
03/23/17,141.26,141.58,140.61,140.92,-0.5,20346300
03/22/17,139.85,141.6,139.76,141.42,1.58,25860100
03/21/17,142.11,142.8,139.73,139.84,-1.62,39529900
03/20/17,140.4,141.5,140.23,141.46,1.47,21542000
03/17/17,141,141,139.89,139.99,-0.69999999999999,43884900
03/16/17,140.72,141.02,140.26,140.69,0.22999999999999,19231900
03/15/17,139.41,140.75,139.02,140.46,1.47,25691700
03/14/17,139.3,139.65,138.84,138.99,-0.20999999999998,15309000
03/13/17,138.85,139.43,138.82,139.2,0.060000000000002,17421700
03/10/17,139.25,139.36,138.64,139.14,0.45999999999998,19612800
03/09/17,138.74,138.79,137.05,138.68,-0.31999999999999,22155900
03/08/17,138.95,139.8,138.82,139,-0.52000000000001,18707200
03/07/17,139.06,139.98,138.79,139.52,0.18000000000001,17446200
03/06/17,139.37,139.77,138.6,139.34,-0.44,21750000
03/03/17,138.78,139.83,138.59,139.78,0.81999999999999,21571100
03/02/17,140,140.28,138.76,138.96,-0.82999999999998,26210900
03/01/17,137.89,140.15,137.6,139.79,2.8,36414500
02/28/17,137.08,137.43,136.7,136.99,0.060000000000002,23482800
02/27/17,137.14,137.43,136.28,136.93,0.27000000000001,20257400
02/24/17,135.91,136.66,135.28,136.66,0.13,21776500
02/23/17,137.38,137.48,136.3,136.53,-0.58000000000001,20788100
02/22/17,136.43,137.12,136.11,137.11,0.41000000000003,20836900
02/21/17,136.23,136.75,135.98,136.7,0.97999999999999,24507100
02/17/17,135.1,135.83,135.1,135.72,0.37,22198100
02/16/17,135.67,135.9,134.84,135.35,-0.16,22584500
02/15/17,135.52,136.27,134.62,135.51,0.48999999999998,35623100
02/14/17,133.47,135.09,133.25,135.02,1.73,33226200
02/13/17,133.08,133.82,132.75,133.29,1.17,23035400
02/10/17,132.46,132.94,132.05,132.12,-0.29999999999998,20065400
02/09/17,131.65,132.45,131.12,132.42,0.38,28349800
02/08/17,131.35,132.22,131.22,132.04,0.50999999999999,23004000
02/07/17,130.54,132.09,130.45,131.53,1.24,38183800
02/06/17,129.13,130.5,128.9,130.29,1.21,26845900
02/03/17,128.31,129.19,128.16,129.08,0.55000000000001,24507300
02/02/17,127.97,129.39,127.78,128.53,-0.22,33710400
02/01/17,127.03,130.49,127.01,128.75,7.4,111985000
01/31/17,121.15,121.39,120.62,121.35,-0.28,49200900
01/30/17,120.93,121.63,120.66,121.63,-0.32000000000001,30377500
01/27/17,122.14,122.35,121.6,121.95,0.010000000000005,20562900
01/26/17,121.67,122.44,121.6,121.94,0.060000000000002,26337500
01/25/17,120.42,122.1,120.28,121.88,1.91,32586600
01/24/17,119.55,120.1,119.5,119.97,-0.11,23211000
01/23/17,120,120.81,119.77,120.08,0.079999999999998,22050200
01/20/17,120.45,120.45,119.73,120,0.22,32597800
01/19/17,119.4,120.09,119.37,119.78,-0.20999999999999,25597200
01/18/17,120,120.5,119.71,119.99,-0.010000000000005,23712900
01/17/17,118.34,120.24,118.22,120,0.95999999999999,34439800
01/13/17,119.11,119.62,118.81,119.04,-0.20999999999999,26111900
01/12/17,118.89,119.3,118.21,119.25,-0.5,27086200
01/11/17,118.74,119.93,118.6,119.75,0.64,27588500
01/10/17,118.77,119.38,118.3,119.11,0.12,24462000
01/09/17,117.95,119.43,117.94,118.99,1.08,33561900
01/06/17,116.78,118.16,116.47,117.91,1.3,31751900
01/05/17,115.92,116.86,115.81,116.61,0.59,22193500
01/04/17,115.85,116.51,115.75,116.02,-0.13000000000001,21118100
01/03/17,115.8,116.33,114.76,116.15,0.33000000000001,28781800
12/30/16,116.65,117.2,115.43,115.82,-0.91000000000001,30586200
12/29/16,116.45,117.11,116.4,116.73,-0.030000000000001,15039500
12/28/16,117.52,118.02,116.2,116.76,-0.5,20905800
12/27/16,116.52,117.8,116.49,117.26,0.74000000000001,18296800
12/23/16,115.59,116.52,115.59,116.52,0.22999999999999,14249400
12/22/16,116.35,116.51,115.64,116.29,-0.77,26085800
12/21/16,116.8,117.4,116.78,117.06,0.11,23783100
12/20/16,116.74,117.5,116.68,116.95,0.31,21424900
12/19/16,115.8,117.38,115.75,116.64,0.67,27779400
12/16/16,116.47,116.5,115.64,115.97,0.15000000000001,44351100
12/15/16,115.38,116.73,115.23,115.82,0.63,46524500
12/14/16,115.04,116.2,114.98,115.19,0,34031800
12/13/16,113.84,115.92,113.75,115.19,1.89,43733800
12/12/16,113.29,115,112.49,113.3,-0.65000000000001,26374300
12/09/16,112.31,114.7,112.31,113.95,1.83,34402600
12/08/16,110.86,112.43,110.6,112.12,1.09,27068300
