,YStock,XStock,PValue,Beta,STD_ERR_Ratio,Alpha,Close_STD_Error,Alpha:YPrice
2,BANKNIFTY,HDFCBANK,0.0,7.98,0.71,10284.33,-2.58,42.07397073653678
29,BANKBARODA,YESBANK,0.0,0.01,0.08,143.01,-2.6,144.30877901109992
