Date,Open,High,Low,Last,Change,Settle,Volume,Previous Day Open Interest
2018-09-11,1200.4,1204.8,1192.7,1203.7,2.4,1202.2,253957.0,362045.0
2018-09-12,1203.5,1213.9,1197.6,1211.6,8.7,1210.9,292869.0,361629.0
2018-09-13,1212.4,1218.0,1205.0,1206.4,2.7,1208.2,296279.0,362874.0
2018-09-14,1206.6,1213.8,1197.7,1198.3,7.1,1201.1,276308.0,368345.0
2018-09-17,1199.8,1209.7,1197.5,1206.1,4.7,1205.8,206464.0,362423.0
2018-09-18,1206.4,1208.2,1200.3,1202.9,2.9,1202.9,223310.0,365721.0
2018-09-19,1202.8,1211.0,1202.2,1208.7,5.4,1208.3,226814.0,361803.0
2018-09-20,1208.8,1213.2,1205.1,1211.9,3.0,1211.3,233161.0,367480.0
2018-09-21,1212.1,1215.8,1196.0,1203.3,10.0,1201.3,334274.0,368772.0
2018-09-24,1204.0,1208.8,1198.6,1203.4,3.1,1204.4,207388.0,369130.0
2018-09-25,1203.1,1207.9,1201.3,1205.7,0.7,1205.1,192840.0,366033.0
2018-09-26,1205.5,1206.9,1194.6,1198.5,6.0,1199.1,331314.0,366961.0
2018-09-27,1198.9,1202.6,1185.6,1186.4,11.7,1187.4,332738.0,369653.0
2018-09-28,1186.8,1198.0,1184.3,1196.2,8.8,1196.2,302156.0,378546.0
